perc1;perc2;succ;cost
55; 10; 0; 1.7335
7; 91; 0; 1.9462
29; 49; 11; 1.8882
17; 71; 5; 1.9272
41; 36; 0; 1.7763
55; 11; 0; 1.7254
7; 92; 0; 1.9381
29; 50; 7; 1.8801
41; 37; 0; 1.7682
17; 72; 0; 1.9191
55; 12; 0; 1.7173
7; 93; 0; 1.93
29; 51; 1; 1.872
41; 38; 0; 1.7601
8; 64; 40; 2.1468
17; 73; 1; 1.911
29; 52; 1; 1.8639
55; 13; 0; 1.7092
41; 39; 0; 1.752
8; 65; 40; 2.1387
17; 74; 0; 1.9029
29; 53; 1; 1.8558
55; 14; 0; 1.7011
8; 66; 40; 2.1306
41; 40; 0; 1.7439
17; 75; 0; 1.8948
55; 15; 0; 1.693
8; 67; 40; 2.1225
29; 54; 0; 1.8477
41; 41; 0; 1.7358
17; 76; 0; 1.8867
8; 68; 40; 2.1144
41; 42; 0; 1.7277
17; 77; 0; 1.8786
55; 16; 0; 1.6849
29; 55; 0; 1.8396
8; 69; 40; 2.1063
41; 43; 0; 1.7196
17; 78; 0; 1.8705
55; 17; 0; 1.6768
29; 56; 0; 1.8315
8; 70; 40; 2.0982
41; 44; 0; 1.7115
17; 79; 0; 1.8624
29; 57; 0; 1.8234
8; 71; 40; 2.0901
55; 18; 0; 1.6687
41; 45; 0; 1.7034
29; 58; 0; 1.8153
17; 80; 0; 1.8543
8; 72; 40; 2.082
55; 19; 0; 1.6606
41; 46; 0; 1.6953
17; 81; 0; 1.8462
8; 73; 40; 2.0739
55; 20; 0; 1.6525
29; 59; 0; 1.8072
41; 47; 0; 1.6872
8; 74; 40; 2.0658
55; 21; 0; 1.6444
17; 82; 0; 1.8381
29; 60; 0; 1.7991
41; 48; 0; 1.6791
8; 75; 39; 2.0577
55; 22; 0; 1.6363
17; 83; 0; 1.83
41; 49; 0; 1.671
8; 76; 37; 2.0496
29; 61; 0; 1.791
55; 23; 0; 1.6282
41; 50; 0; 1.6629
18; 44; 40; 2.1278
8; 77; 34; 2.0415
55; 24; 0; 1.6201
29; 62; 0; 1.7829
8; 78; 37; 2.0334
18; 45; 40; 2.1197
41; 51; 0; 1.6548
55; 25; 0; 1.612
8; 79; 32; 2.0253
18; 46; 40; 2.1116
29; 63; 0; 1.7748
55; 26; 0; 1.6039
41; 52; 0; 1.6467
8; 80; 29; 2.0172
18; 47; 40; 2.1035
29; 64; 0; 1.7667
55; 27; 0; 1.5958
41; 53; 0; 1.6386
8; 81; 20; 2.0091
18; 48; 40; 2.0954
29; 65; 0; 1.7586
55; 28; 0; 1.5877
8; 82; 21; 2.001
41; 54; 0; 1.6305
18; 49; 40; 2.0873
29; 66; 0; 1.7505
8; 83; 18; 1.9929
41; 55; 0; 1.6224
18; 50; 40; 2.0792
55; 29; 0; 1.5796
41; 56; 0; 1.6143
8; 84; 10; 1.9848
18; 51; 40; 2.0711
29; 67; 0; 1.7424
55; 30; 0; 1.5715
41; 57; 0; 1.6062
8; 85; 6; 1.9767
18; 52; 40; 2.063
29; 68; 0; 1.7343
41; 58; 0; 1.5981
8; 86; 4; 1.9686
18; 53; 40; 2.0549
55; 31; 0; 1.5634
29; 69; 0; 1.7262
41; 59; 0; 1.59
18; 54; 40; 2.0468
8; 87; 4; 1.9605
29; 70; 0; 1.7181
55; 32; 0; 1.5553
42; 0; 40; 2.0498
8; 88; 1; 1.9524
55; 33; 0; 1.5472
18; 55; 40; 2.0387
42; 1; 40; 2.0417
29; 71; 0; 1.71
8; 89; 1; 1.9443
18; 56; 40; 2.0306
55; 34; 0; 1.5391
30; 20; 40; 2.105
8; 90; 0; 1.9362
42; 2; 40; 2.0336
18; 57; 38; 2.0225
30; 21; 40; 2.0969
8; 91; 0; 1.9281
55; 35; 0; 1.531
42; 3; 40; 2.0255
18; 58; 37; 2.0144
8; 92; 0; 1.92
55; 36; 0; 1.5229
30; 22; 40; 2.0888
42; 4; 40; 2.0174
18; 59; 40; 2.0063
9; 62; 40; 2.1449
18; 60; 39; 1.9982
55; 37; 0; 1.5148
42; 5; 40; 2.0093
30; 23; 40; 2.0807
9; 63; 40; 2.1368
42; 6; 40; 2.0012
30; 24; 40; 2.0726
9; 64; 40; 2.1287
55; 38; 0; 1.5067
18; 61; 33; 1.9901
30; 25; 40; 2.0645
9; 65; 40; 2.1206
42; 7; 40; 1.9931
18; 62; 34; 1.982
55; 39; 0; 1.4986
30; 26; 40; 2.0564
9; 66; 40; 2.1125
18; 63; 26; 1.9739
55; 40; 0; 1.4905
42; 8; 40; 1.985
9; 67; 40; 2.1044
30; 27; 40; 2.0483
18; 64; 27; 1.9658
42; 9; 40; 1.9769
55; 41; 0; 1.4824
9; 68; 40; 2.0963
18; 65; 21; 1.9577
30; 28; 40; 2.0402
42; 10; 40; 1.9688
9; 69; 40; 2.0882
55; 42; 0; 1.4743
18; 66; 14; 1.9496
42; 11; 40; 1.9607
9; 70; 40; 2.0801
30; 29; 40; 2.0321
18; 67; 7; 1.9415
55; 43; 0; 1.4662
9; 71; 40; 2.072
55; 44; 0; 1.4581
42; 12; 38; 1.9526
30; 30; 40; 2.024
18; 68; 15; 1.9334
55; 45; 0; 1.45
9; 72; 39; 2.0639
42; 13; 40; 1.9445
30; 31; 40; 2.0159
18; 69; 4; 1.9253
56; 0; 3; 1.7964
9; 73; 39; 2.0558
42; 14; 38; 1.9364
30; 32; 40; 2.0078
18; 70; 4; 1.9172
9; 74; 38; 2.0477
56; 1; 6; 1.7883
30; 33; 40; 1.9997
18; 71; 4; 1.9091
9; 75; 38; 2.0396
42; 15; 40; 1.9283
18; 72; 1; 1.901
56; 2; 2; 1.7802
30; 34; 40; 1.9916
9; 76; 36; 2.0315
42; 16; 40; 1.9202
18; 73; 1; 1.8929
56; 3; 4; 1.7721
30; 35; 40; 1.9835
9; 77; 34; 2.0234
18; 74; 0; 1.8848
42; 17; 39; 1.9121
9; 78; 26; 2.0153
56; 4; 1; 1.764
30; 36; 40; 1.9754
18; 75; 0; 1.8767
42; 18; 40; 1.904
9; 79; 29; 2.0072
30; 37; 40; 1.9673
56; 5; 3; 1.7559
42; 19; 37; 1.8959
18; 76; 0; 1.8686
9; 80; 20; 1.9991
56; 6; 0; 1.7478
9; 81; 15; 1.991
42; 20; 36; 1.8878
30; 38; 40; 1.9592
18; 77; 0; 1.8605
56; 7; 0; 1.7397
9; 82; 10; 1.9829
42; 21; 35; 1.8797
56; 8; 0; 1.7316
30; 39; 37; 1.9511
18; 78; 0; 1.8524
9; 83; 13; 1.9748
42; 22; 25; 1.8716
56; 9; 0; 1.7235
18; 79; 0; 1.8443
9; 84; 3; 1.9667
30; 40; 35; 1.943
56; 10; 0; 1.7154
18; 80; 0; 1.8362
9; 85; 2; 1.9586
42; 23; 18; 1.8635
30; 41; 34; 1.9349
18; 81; 0; 1.8281
9; 86; 1; 1.9505
56; 11; 0; 1.7073
42; 24; 21; 1.8554
18; 82; 0; 1.82
9; 87; 1; 1.9424
30; 42; 34; 1.9268
56; 12; 0; 1.6992
42; 25; 14; 1.8473
19; 42; 40; 2.1259
9; 88; 0; 1.9343
30; 43; 26; 1.9187
56; 13; 0; 1.6911
42; 26; 15; 1.8392
9; 89; 0; 1.9262
19; 43; 40; 2.1178
56; 14; 0; 1.683
30; 44; 26; 1.9106
42; 27; 6; 1.8311
19; 44; 40; 2.1097
9; 90; 0; 1.9181
56; 15; 0; 1.6749
42; 28; 5; 1.823
9; 91; 0; 1.91
30; 45; 18; 1.9025
19; 45; 40; 2.1016
56; 16; 0; 1.6668
10; 60; 40; 2.143
42; 29; 0; 1.8149
19; 46; 40; 2.0935
30; 46; 18; 1.8944
56; 17; 0; 1.6587
10; 61; 40; 2.1349
42; 30; 2; 1.8068
19; 47; 40; 2.0854
56; 18; 0; 1.6506
30; 47; 8; 1.8863
42; 31; 1; 1.7987
19; 48; 40; 2.0773
10; 62; 40; 2.1268
56; 19; 0; 1.6425
30; 48; 6; 1.8782
19; 49; 40; 2.0692
10; 63; 40; 2.1187
42; 32; 1; 1.7906
56; 20; 0; 1.6344
30; 49; 4; 1.8701
10; 64; 40; 2.1106
19; 50; 40; 2.0611
56; 21; 0; 1.6263
42; 33; 0; 1.7825
30; 50; 0; 1.862
10; 65; 40; 2.1025
56; 22; 0; 1.6182
19; 51; 40; 2.053
42; 34; 0; 1.7744
30; 51; 2; 1.8539
10; 66; 40; 2.0944
56; 23; 0; 1.6101
19; 52; 40; 2.0449
42; 35; 0; 1.7663
30; 52; 0; 1.8458
10; 67; 40; 2.0863
56; 24; 0; 1.602
19; 53; 40; 2.0368
30; 53; 0; 1.8377
10; 68; 40; 2.0782
42; 36; 0; 1.7582
56; 25; 0; 1.5939
10; 69; 40; 2.0701
30; 54; 0; 1.8296
56; 26; 0; 1.5858
19; 54; 40; 2.0287
42; 37; 0; 1.7501
56; 27; 0; 1.5777
10; 70; 40; 2.062
30; 55; 0; 1.8215
19; 55; 40; 2.0206
42; 38; 0; 1.742
10; 71; 39; 2.0539
56; 28; 0; 1.5696
30; 56; 0; 1.8134
19; 56; 40; 2.0125
42; 39; 0; 1.7339
10; 72; 37; 2.0458
56; 29; 0; 1.5615
19; 57; 40; 2.0044
30; 57; 0; 1.8053
10; 73; 40; 2.0377
56; 30; 0; 1.5534
19; 58; 38; 1.9963
42; 40; 0; 1.7258
10; 74; 35; 2.0296
56; 31; 0; 1.5453
30; 58; 0; 1.7972
19; 59; 35; 1.9882
42; 41; 0; 1.7177
10; 75; 32; 2.0215
56; 32; 0; 1.5372
30; 59; 0; 1.7891
19; 60; 36; 1.9801
10; 76; 34; 2.0134
42; 42; 0; 1.7096
30; 60; 0; 1.781
56; 33; 0; 1.5291
10; 77; 30; 2.0053
19; 61; 28; 1.972
42; 43; 0; 1.7015
30; 61; 0; 1.7729
56; 34; 0; 1.521
10; 78; 29; 1.9972
30; 62; 0; 1.7648
56; 35; 0; 1.5129
42; 44; 0; 1.6934
19; 62; 31; 1.9639
10; 79; 19; 1.9891
30; 63; 0; 1.7567
56; 36; 0; 1.5048
10; 80; 13; 1.981
42; 45; 0; 1.6853
19; 63; 25; 1.9558
30; 64; 0; 1.7486
56; 37; 0; 1.4967
10; 81; 9; 1.9729
30; 65; 0; 1.7405
42; 46; 0; 1.6772
56; 38; 0; 1.4886
19; 64; 14; 1.9477
10; 82; 8; 1.9648
30; 66; 0; 1.7324
42; 47; 0; 1.6691
19; 65; 16; 1.9396
56; 39; 0; 1.4805
30; 67; 0; 1.7243
42; 48; 0; 1.661
19; 66; 7; 1.9315
10; 83; 7; 1.9567
56; 40; 0; 1.4724
30; 68; 0; 1.7162
42; 49; 0; 1.6529
19; 67; 7; 1.9234
10; 84; 1; 1.9486
56; 41; 0; 1.4643
42; 50; 0; 1.6448
30; 69; 0; 1.7081
19; 68; 2; 1.9153
10; 85; 0; 1.9405
56; 42; 0; 1.4562
42; 51; 0; 1.6367
30; 70; 0; 1.7
10; 86; 0; 1.9324
19; 69; 3; 1.9072
56; 43; 0; 1.4481
56; 44; 0; 1.44
42; 52; 0; 1.6286
31; 18; 40; 2.1031
19; 70; 2; 1.8991
10; 87; 0; 1.9243
57; 0; 2; 1.7783
31; 19; 40; 2.095
19; 71; 0; 1.891
42; 53; 0; 1.6205
10; 88; 0; 1.9162
57; 1; 0; 1.7702
19; 72; 0; 1.8829
31; 20; 40; 2.0869
42; 54; 0; 1.6124
57; 2; 2; 1.7621
19; 73; 0; 1.8748
31; 21; 40; 2.0788
10; 89; 0; 1.9081
57; 3; 2; 1.754
19; 74; 0; 1.8667
42; 55; 0; 1.6043
31; 22; 40; 2.0707
10; 90; 0; 1.9
57; 4; 0; 1.7459
19; 75; 0; 1.8586
31; 23; 40; 2.0626
42; 56; 0; 1.5962
57; 5; 0; 1.7378
19; 76; 0; 1.8505
11; 58; 40; 2.1411
31; 24; 40; 2.0545
57; 6; 0; 1.7297
42; 57; 0; 1.5881
19; 77; 0; 1.8424
31; 25; 40; 2.0464
11; 59; 40; 2.133
57; 7; 0; 1.7216
19; 78; 0; 1.8343
42; 58; 0; 1.58
31; 26; 40; 2.0383
19; 79; 0; 1.8262
11; 60; 40; 2.1249
57; 8; 0; 1.7135
43; 0; 40; 2.0317
19; 80; 0; 1.8181
11; 61; 40; 2.1168
31; 27; 40; 2.0302
57; 9; 0; 1.7054
43; 1; 40; 2.0236
19; 81; 0; 1.81
31; 28; 40; 2.0221
57; 10; 0; 1.6973
11; 62; 40; 2.1087
43; 2; 40; 2.0155
20; 40; 40; 2.124
11; 63; 40; 2.1006
31; 29; 40; 2.014
57; 11; 0; 1.6892
43; 3; 40; 2.0074
11; 64; 40; 2.0925
20; 41; 40; 2.1159
57; 12; 0; 1.6811
31; 30; 40; 2.0059
43; 4; 39; 1.9993
11; 65; 40; 2.0844
20; 42; 40; 2.1078
57; 13; 0; 1.673
31; 31; 40; 1.9978
11; 66; 40; 2.0763
43; 5; 39; 1.9912
20; 43; 40; 2.0997
57; 14; 0; 1.6649
31; 32; 40; 1.9897
11; 67; 40; 2.0682
43; 6; 40; 1.9831
57; 15; 0; 1.6568
20; 44; 40; 2.0916
31; 33; 40; 1.9816
11; 68; 40; 2.0601
20; 45; 40; 2.0835
57; 16; 0; 1.6487
43; 7; 40; 1.975
31; 34; 40; 1.9735
11; 69; 39; 2.052
20; 46; 40; 2.0754
57; 17; 0; 1.6406
31; 35; 39; 1.9654
43; 8; 40; 1.9669
20; 47; 40; 2.0673
57; 18; 0; 1.6325
11; 70; 38; 2.0439
31; 36; 38; 1.9573
20; 48; 40; 2.0592
57; 19; 0; 1.6244
43; 9; 40; 1.9588
11; 71; 39; 2.0358
31; 37; 36; 1.9492
20; 49; 40; 2.0511
57; 20; 0; 1.6163
11; 72; 39; 2.0277
43; 10; 40; 1.9507
31; 38; 35; 1.9411
20; 50; 40; 2.043
57; 21; 0; 1.6082
11; 73; 36; 2.0196
43; 11; 40; 1.9426
20; 51; 40; 2.0349
57; 22; 0; 1.6001
31; 39; 32; 1.933
11; 74; 31; 2.0115
43; 12; 39; 1.9345
20; 52; 40; 2.0268
31; 40; 36; 1.9249
11; 75; 28; 2.0034
57; 23; 0; 1.592
11; 76; 23; 1.9953
43; 13; 39; 1.9264
31; 41; 30; 1.9168
20; 53; 40; 2.0187
57; 24; 0; 1.5839
11; 77; 25; 1.9872
20; 54; 40; 2.0106
57; 25; 0; 1.5758
31; 42; 24; 1.9087
43; 14; 40; 1.9183
11; 78; 15; 1.9791
57; 26; 0; 1.5677
20; 55; 39; 2.0025
31; 43; 18; 1.9006
43; 15; 40; 1.9102
57; 27; 0; 1.5596
11; 79; 8; 1.971
20; 56; 40; 1.9944
31; 44; 16; 1.8925
43; 16; 38; 1.9021
57; 28; 0; 1.5515
11; 80; 7; 1.9629
20; 57; 35; 1.9863
57; 29; 0; 1.5434
31; 45; 7; 1.8844
11; 81; 3; 1.9548
43; 17; 37; 1.894
20; 58; 34; 1.9782
57; 30; 0; 1.5353
31; 46; 8; 1.8763
20; 59; 31; 1.9701
11; 82; 2; 1.9467
57; 31; 0; 1.5272
43; 18; 33; 1.8859
31; 47; 2; 1.8682
57; 32; 0; 1.5191
20; 60; 25; 1.962
11; 83; 3; 1.9386
31; 48; 2; 1.8601
57; 33; 0; 1.511
20; 61; 27; 1.9539
43; 19; 32; 1.8778
31; 49; 1; 1.852
57; 34; 0; 1.5029
11; 84; 0; 1.9305
20; 62; 15; 1.9458
43; 20; 32; 1.8697
31; 50; 0; 1.8439
11; 85; 0; 1.9224
57; 35; 0; 1.4948
20; 63; 13; 1.9377
31; 51; 0; 1.8358
43; 21; 28; 1.8616
11; 86; 0; 1.9143
57; 36; 0; 1.4867
20; 64; 9; 1.9296
31; 52; 0; 1.8277
11; 87; 0; 1.9062
43; 22; 25; 1.8535
57; 37; 0; 1.4786
20; 65; 6; 1.9215
11; 88; 0; 1.8981
31; 53; 0; 1.8196
57; 38; 0; 1.4705
43; 23; 17; 1.8454
11; 89; 0; 1.89
20; 66; 7; 1.9134
31; 54; 0; 1.8115
57; 39; 0; 1.4624
12; 56; 40; 2.1392
20; 67; 1; 1.9053
43; 24; 12; 1.8373
31; 55; 0; 1.8034
57; 40; 0; 1.4543
12; 57; 40; 2.1311
43; 25; 5; 1.8292
20; 68; 1; 1.8972
57; 41; 0; 1.4462
31; 56; 0; 1.7953
12; 58; 40; 2.123
20; 69; 0; 1.8891
57; 42; 0; 1.4381
43; 26; 2; 1.8211
31; 57; 0; 1.7872
12; 59; 40; 2.1149
20; 70; 0; 1.881
57; 43; 0; 1.43
43; 27; 3; 1.813
31; 58; 0; 1.7791
58; 0; 0; 1.7602
12; 60; 40; 2.1068
20; 71; 0; 1.8729
31; 59; 0; 1.771
43; 28; 1; 1.8049
12; 61; 40; 2.0987
20; 72; 0; 1.8648
58; 1; 1; 1.7521
31; 60; 0; 1.7629
43; 29; 1; 1.7968
12; 62; 40; 2.0906
31; 61; 0; 1.7548
20; 73; 0; 1.8567
58; 2; 1; 1.744
12; 63; 40; 2.0825
43; 30; 0; 1.7887
31; 62; 0; 1.7467
58; 3; 1; 1.7359
20; 74; 0; 1.8486
43; 31; 0; 1.7806
12; 64; 40; 2.0744
31; 63; 0; 1.7386
58; 4; 0; 1.7278
20; 75; 0; 1.8405
43; 32; 0; 1.7725
58; 5; 0; 1.7197
20; 76; 0; 1.8324
12; 65; 40; 2.0663
31; 64; 0; 1.7305
43; 33; 0; 1.7644
58; 6; 0; 1.7116
20; 77; 0; 1.8243
12; 66; 38; 2.0582
31; 65; 0; 1.7224
43; 34; 0; 1.7563
58; 7; 0; 1.7035
20; 78; 0; 1.8162
31; 66; 0; 1.7143
12; 67; 38; 2.0501
20; 79; 0; 1.8081
58; 8; 0; 1.6954
43; 35; 0; 1.7482
31; 67; 0; 1.7062
12; 68; 40; 2.042
58; 9; 0; 1.6873
20; 80; 0; 1.8
43; 36; 0; 1.7401
31; 68; 0; 1.6981
12; 69; 40; 2.0339
58; 10; 0; 1.6792
31; 69; 0; 1.69
12; 70; 38; 2.0258
21; 38; 40; 2.1221
58; 11; 0; 1.6711
43; 37; 0; 1.732
12; 71; 35; 2.0177
32; 16; 40; 2.1012
21; 39; 40; 2.114
58; 12; 0; 1.663
43; 38; 0; 1.7239
12; 72; 31; 2.0096
32; 17; 40; 2.0931
21; 40; 40; 2.1059
58; 13; 0; 1.6549
43; 39; 0; 1.7158
12; 73; 28; 2.0015
32; 18; 40; 2.085
21; 41; 40; 2.0978
58; 14; 0; 1.6468
12; 74; 29; 1.9934
43; 40; 0; 1.7077
32; 19; 40; 2.0769
58; 15; 0; 1.6387
21; 42; 40; 2.0897
43; 41; 0; 1.6996
12; 75; 24; 1.9853
21; 43; 40; 2.0816
32; 20; 40; 2.0688
43; 42; 0; 1.6915
12; 76; 21; 1.9772
58; 16; 0; 1.6306
21; 44; 40; 2.0735
12; 77; 18; 1.9691
43; 43; 0; 1.6834
58; 17; 0; 1.6225
32; 21; 40; 2.0607
21; 45; 40; 2.0654
12; 78; 8; 1.961
43; 44; 0; 1.6753
58; 18; 0; 1.6144
32; 22; 40; 2.0526
21; 46; 40; 2.0573
12; 79; 8; 1.9529
43; 45; 0; 1.6672
58; 19; 0; 1.6063
32; 23; 40; 2.0445
43; 46; 0; 1.6591
58; 20; 0; 1.5982
21; 47; 40; 2.0492
12; 80; 4; 1.9448
32; 24; 40; 2.0364
58; 21; 0; 1.5901
12; 81; 0; 1.9367
43; 47; 0; 1.651
32; 25; 40; 2.0283
21; 48; 39; 2.0411
43; 48; 0; 1.6429
58; 22; 0; 1.582
12; 82; 1; 1.9286
32; 26; 40; 2.0202
21; 49; 40; 2.033
43; 49; 0; 1.6348
58; 23; 0; 1.5739
32; 27; 40; 2.0121
12; 83; 0; 1.9205
21; 50; 40; 2.0249
43; 50; 0; 1.6267
58; 24; 0; 1.5658
12; 84; 0; 1.9124
21; 51; 39; 2.0168
32; 28; 40; 2.004
43; 51; 0; 1.6186
12; 85; 0; 1.9043
21; 52; 40; 2.0087
58; 25; 0; 1.5577
32; 29; 40; 1.9959
43; 52; 0; 1.6105
12; 86; 0; 1.8962
21; 53; 39; 2.0006
58; 26; 0; 1.5496
32; 30; 40; 1.9878
12; 87; 0; 1.8881
43; 53; 0; 1.6024
21; 54; 38; 1.9925
58; 27; 0; 1.5415
32; 31; 40; 1.9797
12; 88; 0; 1.88
21; 55; 40; 1.9844
43; 54; 0; 1.5943
58; 28; 0; 1.5334
32; 32; 40; 1.9716
43; 55; 0; 1.5862
21; 56; 34; 1.9763
58; 29; 0; 1.5253
32; 33; 39; 1.9635
43; 56; 0; 1.5781
58; 30; 0; 1.5172
21; 57; 31; 1.9682
32; 34; 40; 1.9554
43; 57; 0; 1.57
58; 31; 0; 1.5091
21; 58; 28; 1.9601
32; 35; 37; 1.9473
44; 0; 40; 2.0136
58; 32; 0; 1.501
21; 59; 22; 1.952
32; 36; 39; 1.9392
58; 33; 0; 1.4929
44; 1; 40; 2.0055
21; 60; 23; 1.9439
58; 34; 0; 1.4848
32; 37; 38; 1.9311
44; 2; 39; 1.9974
21; 61; 16; 1.9358
58; 35; 0; 1.4767
32; 38; 30; 1.923
44; 3; 40; 1.9893
21; 62; 8; 1.9277
58; 36; 0; 1.4686
32; 39; 30; 1.9149
58; 37; 0; 1.4605
44; 4; 39; 1.9812
21; 63; 6; 1.9196
32; 40; 29; 1.9068
58; 38; 0; 1.4524
21; 64; 2; 1.9115
44; 5; 40; 1.9731
58; 39; 0; 1.4443
32; 41; 22; 1.8987
21; 65; 3; 1.9034
44; 6; 40; 1.965
58; 40; 0; 1.4362
32; 42; 15; 1.8906
21; 66; 2; 1.8953
44; 7; 39; 1.9569
58; 41; 0; 1.4281
32; 43; 7; 1.8825
21; 67; 1; 1.8872
58; 42; 0; 1.42
44; 8; 40; 1.9488
32; 44; 6; 1.8744
59; 0; 0; 1.7421
21; 68; 0; 1.8791
44; 9; 40; 1.9407
59; 1; 0; 1.734
32; 45; 4; 1.8663
21; 69; 0; 1.871
44; 10; 39; 1.9326
59; 2; 0; 1.7259
32; 46; 4; 1.8582
21; 70; 0; 1.8629
59; 3; 0; 1.7178
44; 11; 38; 1.9245
21; 71; 0; 1.8548
32; 47; 4; 1.8501
59; 4; 0; 1.7097
44; 12; 39; 1.9164
21; 72; 0; 1.8467
32; 48; 0; 1.842
59; 5; 0; 1.7016
44; 13; 40; 1.9083
21; 73; 0; 1.8386
32; 49; 0; 1.8339
59; 6; 0; 1.6935
21; 74; 0; 1.8305
44; 14; 39; 1.9002
32; 50; 0; 1.8258
59; 7; 0; 1.6854
21; 75; 0; 1.8224
59; 8; 0; 1.6773
44; 15; 37; 1.8921
32; 51; 0; 1.8177
21; 76; 0; 1.8143
59; 9; 0; 1.6692
32; 52; 0; 1.8096
44; 16; 34; 1.884
21; 77; 0; 1.8062
59; 10; 0; 1.6611
32; 53; 0; 1.8015
44; 17; 36; 1.8759
59; 11; 0; 1.653
21; 78; 0; 1.7981
32; 54; 0; 1.7934
44; 18; 33; 1.8678
59; 12; 0; 1.6449
21; 79; 0; 1.79
32; 55; 0; 1.7853
59; 13; 0; 1.6368
22; 36; 40; 2.1202
44; 19; 26; 1.8597
32; 56; 0; 1.7772
59; 14; 0; 1.6287
22; 37; 40; 2.1121
44; 20; 26; 1.8516
59; 15; 0; 1.6206
32; 57; 0; 1.7691
22; 38; 40; 2.104
44; 21; 14; 1.8435
59; 16; 0; 1.6125
32; 58; 0; 1.761
22; 39; 40; 2.0959
44; 22; 8; 1.8354
59; 17; 0; 1.6044
32; 59; 0; 1.7529
22; 40; 40; 2.0878
59; 18; 0; 1.5963
44; 23; 12; 1.8273
32; 60; 0; 1.7448
22; 41; 40; 2.0797
59; 19; 0; 1.5882
32; 61; 0; 1.7367
44; 24; 6; 1.8192
59; 20; 0; 1.5801
22; 42; 40; 2.0716
32; 62; 0; 1.7286
44; 25; 4; 1.8111
59; 21; 0; 1.572
22; 43; 40; 2.0635
32; 63; 0; 1.7205
44; 26; 2; 1.803
59; 22; 0; 1.5639
22; 44; 40; 2.0554
32; 64; 0; 1.7124
59; 23; 0; 1.5558
44; 27; 0; 1.7949
22; 45; 40; 2.0473
32; 65; 0; 1.7043
59; 24; 0; 1.5477
44; 28; 0; 1.7868
22; 46; 40; 2.0392
32; 66; 0; 1.6962
59; 25; 0; 1.5396
44; 29; 0; 1.7787
22; 47; 40; 2.0311
32; 67; 0; 1.6881
59; 26; 0; 1.5315
44; 30; 0; 1.7706
32; 68; 0; 1.68
22; 48; 40; 2.023
59; 27; 0; 1.5234
44; 31; 0; 1.7625
59; 28; 0; 1.5153
33; 14; 40; 2.0993
22; 49; 38; 2.0149
59; 29; 0; 1.5072
44; 32; 0; 1.7544
33; 15; 40; 2.0912
22; 50; 40; 2.0068
59; 30; 0; 1.4991
33; 16; 40; 2.0831
44; 33; 0; 1.7463
22; 51; 39; 1.9987
59; 31; 0; 1.491
33; 17; 40; 2.075
22; 52; 38; 1.9906
44; 34; 0; 1.7382
59; 32; 0; 1.4829
33; 18; 40; 2.0669
22; 53; 39; 1.9825
44; 35; 0; 1.7301
59; 33; 0; 1.4748
59; 34; 0; 1.4667
33; 19; 40; 2.0588
22; 54; 34; 1.9744
44; 36; 0; 1.722
59; 35; 0; 1.4586
22; 55; 29; 1.9663
33; 20; 40; 2.0507
44; 37; 0; 1.7139
59; 36; 0; 1.4505
22; 56; 32; 1.9582
33; 21; 40; 2.0426
44; 38; 0; 1.7058
59; 37; 0; 1.4424
22; 57; 27; 1.9501
33; 22; 40; 2.0345
44; 39; 0; 1.6977
59; 38; 0; 1.4343
59; 39; 0; 1.4262
22; 58; 27; 1.942
33; 23; 40; 2.0264
44; 40; 0; 1.6896
59; 40; 0; 1.4181
22; 59; 18; 1.9339
33; 24; 40; 2.0183
44; 41; 0; 1.6815
59; 41; 0; 1.41
22; 60; 6; 1.9258
44; 42; 0; 1.6734
33; 25; 40; 2.0102
60; 0; 0; 1.724
22; 61; 9; 1.9177
44; 43; 0; 1.6653
33; 26; 40; 2.0021
60; 1; 0; 1.7159
22; 62; 8; 1.9096
60; 2; 0; 1.7078
44; 44; 0; 1.6572
33; 27; 40; 1.994
60; 3; 0; 1.6997
22; 63; 0; 1.9015
44; 45; 0; 1.6491
33; 28; 40; 1.9859
60; 4; 0; 1.6916
22; 64; 5; 1.8934
44; 46; 0; 1.641
33; 29; 40; 1.9778
60; 5; 0; 1.6835
22; 65; 1; 1.8853
44; 47; 0; 1.6329
33; 30; 40; 1.9697
60; 6; 0; 1.6754
22; 66; 0; 1.8772
44; 48; 0; 1.6248
60; 7; 0; 1.6673
33; 31; 40; 1.9616
22; 67; 0; 1.8691
44; 49; 0; 1.6167
60; 8; 0; 1.6592
33; 32; 40; 1.9535
44; 50; 0; 1.6086
22; 68; 0; 1.861
60; 9; 0; 1.6511
33; 33; 37; 1.9454
60; 10; 0; 1.643
44; 51; 0; 1.6005
22; 69; 0; 1.8529
33; 34; 37; 1.9373
60; 11; 0; 1.6349
44; 52; 0; 1.5924
22; 70; 0; 1.8448
60; 12; 0; 1.6268
33; 35; 35; 1.9292
44; 53; 0; 1.5843
22; 71; 0; 1.8367
60; 13; 0; 1.6187
44; 54; 0; 1.5762
33; 36; 30; 1.9211
22; 72; 0; 1.8286
60; 14; 0; 1.6106
44; 55; 0; 1.5681
33; 37; 30; 1.913
22; 73; 0; 1.8205
60; 15; 0; 1.6025
44; 56; 0; 1.56
22; 74; 0; 1.8124
33; 38; 27; 1.9049
60; 16; 0; 1.5944
45; 0; 40; 1.9955
22; 75; 0; 1.8043
60; 17; 0; 1.5863
33; 39; 22; 1.8968
22; 76; 0; 1.7962
45; 1; 39; 1.9874
