perc1;perc2;succ;cost
47; 5; 197; 2.01
22; 76; 197; 1.8
27; 61; 200; 1.85
32; 41; 200; 1.95
3; 97; 200; 1.97
37; 21; 200; 2.05
57; 9; 79; 1.77
9; 66; 200; 2.16
69; 10; 0; 1.52
18; 54; 200; 2.1
42; 8; 200; 2.08
13; 76; 200; 1.98
52; 5; 175; 1.91
62; 24; 0; 1.52
47; 6; 194; 2
32; 42; 200; 1.94
4; 72; 200; 2.2
22; 77; 187; 1.79
27; 62; 200; 1.84
37; 22; 200; 2.04
9; 67; 200; 2.15
69; 11; 0; 1.51
57; 10; 86; 1.76
18; 55; 200; 2.09
42; 9; 198; 2.07
13; 77; 200; 1.97
52; 6; 169; 1.9
4; 73; 200; 2.19
32; 43; 200; 1.93
47; 7; 195; 1.99
27; 63; 200; 1.83
62; 25; 0; 1.51
37; 23; 200; 2.03
9; 68; 200; 2.14
22; 78; 185; 1.78
69; 12; 0; 1.5
18; 56; 200; 2.08
42; 10; 198; 2.06
13; 78; 200; 1.96
57; 11; 75; 1.75
4; 74; 200; 2.18
52; 7; 177; 1.89
32; 44; 200; 1.92
47; 8; 190; 1.98
27; 64; 200; 1.82
9; 69; 200; 2.13
23; 34; 200; 2.2
37; 24; 200; 2.02
62; 26; 0; 1.5
69; 13; 0; 1.49
18; 57; 200; 2.07
42; 11; 199; 2.05
13; 79; 200; 1.95
4; 75; 200; 2.17
47; 9; 195; 1.97
32; 45; 200; 1.91
9; 70; 200; 2.12
52; 8; 165; 1.88
57; 12; 70; 1.74
23; 35; 200; 2.19
27; 65; 200; 1.81
37; 25; 200; 2.01
69; 14; 0; 1.48
18; 58; 200; 2.06
42; 12; 199; 2.04
62; 27; 0; 1.49
13; 80; 200; 1.94
4; 76; 200; 2.16
9; 71; 200; 2.11
23; 36; 200; 2.18
47; 10; 194; 1.96
32; 46; 199; 1.9
52; 9; 176; 1.87
69; 15; 0; 1.47
37; 26; 200; 2
18; 59; 200; 2.05
27; 66; 199; 1.8
57; 13; 74; 1.73
4; 77; 200; 2.15
42; 13; 199; 2.03
9; 72; 200; 2.1
13; 81; 200; 1.93
23; 37; 200; 2.17
69; 16; 0; 1.46
62; 28; 0; 1.48
32; 47; 200; 1.89
47; 11; 193; 1.95
18; 60; 200; 2.04
37; 27; 200; 1.99
4; 78; 200; 2.14
27; 67; 198; 1.79
52; 10; 174; 1.86
9; 73; 200; 2.09
42; 14; 200; 2.02
23; 38; 200; 2.16
13; 82; 200; 1.92
70; 0; 0; 1.6
57; 14; 73; 1.72
37; 28; 200; 1.98
32; 48; 200; 1.88
18; 61; 200; 2.03
47; 12; 198; 1.94
9; 74; 200; 2.08
62; 29; 0; 1.47
4; 79; 200; 2.13
27; 68; 195; 1.78
70; 1; 0; 1.59
23; 39; 200; 2.15
13; 83; 200; 1.91
42; 15; 197; 2.01
52; 11; 167; 1.85
18; 62; 200; 2.02
32; 49; 200; 1.87
4; 80; 200; 2.12
37; 29; 200; 1.97
57; 15; 56; 1.71
70; 2; 0; 1.58
47; 13; 193; 1.93
9; 75; 200; 2.07
23; 40; 200; 2.14
62; 30; 0; 1.46
13; 84; 200; 1.9
27; 69; 191; 1.77
52; 12; 176; 1.84
4; 81; 200; 2.11
42; 16; 198; 2
18; 63; 200; 2.01
70; 3; 0; 1.57
32; 50; 199; 1.86
47; 14; 193; 1.92
37; 30; 200; 1.96
9; 76; 200; 2.06
23; 41; 200; 2.13
13; 85; 200; 1.89
57; 16; 54; 1.7
4; 82; 200; 2.1
52; 13; 174; 1.83
27; 70; 182; 1.76
42; 17; 198; 1.99
70; 4; 0; 1.56
18; 64; 200; 2
47; 15; 197; 1.91
23; 42; 200; 2.12
62; 31; 0; 1.45
9; 77; 200; 2.05
37; 31; 200; 1.95
32; 51; 200; 1.85
13; 86; 200; 1.88
70; 5; 0; 1.55
4; 83; 200; 2.09
52; 14; 172; 1.82
42; 18; 198; 1.98
18; 65; 200; 1.99
23; 43; 200; 2.11
9; 78; 200; 2.04
57; 17; 44; 1.69
37; 32; 199; 1.94
27; 71; 164; 1.75
47; 16; 197; 1.9
32; 52; 200; 1.84
62; 32; 0; 1.44
70; 6; 0; 1.54
4; 84; 200; 2.08
13; 87; 200; 1.87
18; 66; 200; 1.98
42; 19; 199; 1.97
23; 44; 200; 2.1
9; 79; 200; 2.03
52; 15; 171; 1.81
37; 33; 200; 1.93
32; 53; 200; 1.83
47; 17; 195; 1.89
27; 72; 142; 1.74
70; 7; 0; 1.53
57; 18; 43; 1.68
4; 85; 200; 2.07
14; 52; 200; 2.2
9; 80; 200; 2.02
42; 20; 200; 1.96
62; 33; 0; 1.43
18; 67; 200; 1.97
23; 45; 200; 2.09
52; 16; 173; 1.8
37; 34; 200; 1.92
32; 54; 198; 1.82
47; 18; 191; 1.88
70; 8; 0; 1.52
14; 53; 200; 2.19
4; 86; 200; 2.06
9; 81; 200; 2.01
18; 68; 200; 1.96
42; 21; 200; 1.95
23; 46; 200; 2.08
27; 73; 121; 1.73
57; 19; 35; 1.67
62; 34; 0; 1.42
37; 35; 200; 1.91
32; 55; 200; 1.81
70; 9; 0; 1.51
52; 17; 185; 1.79
47; 19; 197; 1.87
14; 54; 200; 2.18
4; 87; 200; 2.05
18; 69; 200; 1.95
9; 82; 200; 2
42; 22; 200; 1.94
28; 24; 200; 2.2
23; 47; 200; 2.07
37; 36; 200; 1.9
70; 10; 0; 1.5
62; 35; 0; 1.41
14; 55; 200; 2.17
32; 56; 199; 1.8
4; 88; 200; 2.04
57; 20; 36; 1.66
47; 20; 197; 1.86
9; 83; 200; 1.99
52; 18; 170; 1.78
28; 25; 200; 2.19
18; 70; 200; 1.94
42; 23; 200; 1.93
23; 48; 200; 2.06
37; 37; 200; 1.89
70; 11; 0; 1.49
14; 56; 200; 2.16
4; 89; 200; 2.03
9; 84; 200; 1.98
32; 57; 199; 1.79
28; 26; 200; 2.18
42; 24; 199; 1.92
47; 21; 192; 1.85
18; 71; 200; 1.93
62; 36; 0; 1.4
23; 49; 200; 2.05
52; 19; 175; 1.77
14; 57; 200; 2.15
57; 21; 12; 1.65
70; 12; 0; 1.48
37; 38; 199; 1.88
9; 85; 200; 1.97
28; 27; 200; 2.17
4; 90; 200; 2.02
42; 25; 200; 1.91
32; 58; 199; 1.78
18; 72; 200; 1.92
23; 50; 200; 2.04
47; 22; 197; 1.84
63; 0; 11; 1.74
14; 58; 200; 2.14
70; 13; 0; 1.47
37; 39; 198; 1.87
9; 86; 200; 1.96
52; 20; 158; 1.76
28; 28; 200; 2.16
4; 91; 200; 2.01
42; 26; 197; 1.9
23; 51; 200; 2.03
57; 22; 10; 1.64
18; 73; 200; 1.91
32; 59; 196; 1.77
14; 59; 200; 2.13
63; 1; 5; 1.73
47; 23; 192; 1.83
70; 14; 0; 1.46
9; 87; 200; 1.95
37; 40; 200; 1.86
28; 29; 200; 2.15
4; 92; 200; 2
23; 52; 200; 2.02
42; 27; 200; 1.89
52; 21; 169; 1.75
14; 60; 200; 2.12
18; 74; 200; 1.9
32; 60; 193; 1.76
63; 2; 8; 1.72
47; 24; 189; 1.82
9; 88; 200; 1.94
28; 30; 200; 2.14
57; 23; 15; 1.63
37; 41; 200; 1.85
4; 93; 200; 1.99
23; 53; 200; 2.01
14; 61; 200; 2.11
42; 28; 200; 1.88
18; 75; 200; 1.89
52; 22; 156; 1.74
63; 3; 6; 1.71
9; 89; 200; 1.93
28; 31; 200; 2.13
32; 61; 189; 1.75
23; 54; 200; 2
47; 25; 194; 1.81
4; 94; 200; 1.98
37; 42; 199; 1.84
14; 62; 200; 2.1
42; 29; 200; 1.87
18; 76; 200; 1.88
57; 24; 5; 1.62
63; 4; 6; 1.7
9; 90; 200; 1.92
28; 32; 200; 2.12
23; 55; 200; 1.99
4; 95; 200; 1.97
52; 23; 158; 1.73
37; 43; 199; 1.83
14; 63; 200; 2.09
47; 26; 193; 1.8
32; 62; 179; 1.74
42; 30; 200; 1.86
18; 77; 200; 1.87
63; 5; 1; 1.69
9; 91; 200; 1.91
23; 56; 200; 1.98
4; 96; 200; 1.96
28; 33; 200; 2.11
14; 64; 200; 2.08
37; 44; 200; 1.82
57; 25; 3; 1.61
42; 31; 197; 1.85
47; 27; 192; 1.79
52; 24; 153; 1.72
18; 78; 200; 1.86
10; 60; 200; 2.2
63; 6; 8; 1.68
28; 34; 200; 2.1
5; 70; 200; 2.2
23; 57; 200; 1.97
32; 63; 157; 1.73
14; 65; 200; 2.07
37; 45; 199; 1.81
10; 61; 200; 2.19
42; 32; 199; 1.84
18; 79; 200; 1.85
14; 66; 200; 2.06
28; 35; 200; 2.09
5; 71; 200; 2.19
47; 28; 194; 1.78
23; 58; 200; 1.96
63; 7; 0; 1.67
52; 25; 143; 1.71
32; 64; 140; 1.72
57; 26; 4; 1.6
10; 62; 200; 2.18
37; 46; 200; 1.8
42; 33; 200; 1.83
18; 80; 200; 1.84
14; 67; 200; 2.05
5; 72; 200; 2.18
28; 36; 200; 2.08
23; 59; 200; 1.95
47; 29; 195; 1.77
63; 8; 4; 1.66
10; 63; 200; 2.17
5; 73; 200; 2.17
14; 68; 200; 2.04
32; 65; 108; 1.71
28; 37; 200; 2.07
18; 81; 200; 1.83
23; 60; 200; 1.94
37; 47; 200; 1.79
42; 34; 200; 1.82
57; 27; 2; 1.59
52; 26; 134; 1.7
63; 9; 0; 1.65
10; 64; 200; 2.16
14; 69; 200; 2.03
5; 74; 200; 2.16
47; 30; 192; 1.76
28; 38; 200; 2.06
23; 61; 200; 1.93
18; 82; 199; 1.82
37; 48; 200; 1.78
42; 35; 200; 1.81
10; 65; 200; 2.15
63; 10; 1; 1.64
5; 75; 200; 2.15
32; 66; 93; 1.7
14; 70; 200; 2.02
28; 39; 200; 2.05
57; 28; 0; 1.58
52; 27; 117; 1.69
23; 62; 200; 1.92
19; 42; 200; 2.2
47; 31; 193; 1.75
10; 66; 200; 2.14
42; 36; 199; 1.8
5; 76; 200; 2.14
37; 49; 199; 1.77
63; 11; 0; 1.63
14; 71; 200; 2.01
28; 40; 200; 2.04
19; 43; 200; 2.19
23; 63; 200; 1.91
10; 67; 200; 2.13
32; 67; 50; 1.69
5; 77; 200; 2.13
57; 29; 0; 1.57
47; 32; 186; 1.74
42; 37; 200; 1.79
14; 72; 200; 2
28; 41; 200; 2.03
52; 28; 99; 1.68
37; 50; 196; 1.76
19; 44; 200; 2.18
63; 12; 1; 1.62
23; 64; 200; 1.9
10; 68; 200; 2.12
5; 78; 200; 2.12
14; 73; 200; 1.99
19; 45; 200; 2.17
28; 42; 200; 2.02
32; 68; 38; 1.68
42; 38; 200; 1.78
47; 33; 187; 1.73
5; 79; 200; 2.11
10; 69; 200; 2.11
63; 13; 0; 1.61
37; 51; 193; 1.75
23; 65; 200; 1.89
57; 30; 1; 1.56
14; 74; 200; 1.98
19; 46; 200; 2.16
52; 29; 82; 1.67
28; 43; 200; 2.01
33; 14; 200; 2.2
5; 80; 200; 2.1
10; 70; 200; 2.1
42; 39; 200; 1.77
23; 66; 200; 1.88
19; 47; 200; 2.15
37; 52; 191; 1.74
14; 75; 200; 1.97
63; 14; 0; 1.6
47; 34; 171; 1.72
33; 15; 200; 2.19
28; 44; 200; 2
10; 71; 200; 2.09
5; 81; 200; 2.09
57; 31; 0; 1.55
19; 48; 200; 2.14
23; 67; 200; 1.87
52; 30; 68; 1.66
14; 76; 200; 1.96
42; 40; 197; 1.76
33; 16; 200; 2.18
10; 72; 200; 2.08
63; 15; 0; 1.59
28; 45; 200; 1.99
5; 82; 200; 2.08
19; 49; 200; 2.13
47; 35; 168; 1.71
37; 53; 173; 1.73
23; 68; 200; 1.86
14; 77; 200; 1.95
33; 17; 200; 2.17
10; 73; 200; 2.07
5; 83; 200; 2.07
28; 46; 200; 1.98
57; 32; 0; 1.54
42; 41; 195; 1.75
19; 50; 200; 2.12
63; 16; 0; 1.58
23; 69; 200; 1.85
52; 31; 41; 1.65
33; 18; 200; 2.16
14; 78; 200; 1.94
37; 54; 170; 1.72
10; 74; 200; 2.06
28; 47; 200; 1.97
5; 84; 200; 2.06
19; 51; 200; 2.11
47; 36; 147; 1.7
63; 17; 0; 1.57
42; 42; 195; 1.74
23; 70; 200; 1.84
33; 19; 200; 2.15
10; 75; 200; 2.05
14; 79; 200; 1.93
28; 48; 200; 1.96
19; 52; 200; 2.1
5; 85; 200; 2.05
57; 33; 0; 1.53
37; 55; 137; 1.71
52; 32; 28; 1.64
33; 20; 200; 2.14
23; 71; 200; 1.83
10; 76; 200; 2.04
63; 18; 0; 1.56
5; 86; 200; 2.04
14; 80; 200; 1.92
19; 53; 200; 2.09
28; 49; 200; 1.95
47; 37; 133; 1.69
42; 43; 184; 1.73
33; 21; 200; 2.13
10; 77; 200; 2.03
5; 87; 200; 2.03
57; 34; 0; 1.52
19; 54; 200; 2.08
23; 72; 200; 1.82
14; 81; 200; 1.91
28; 50; 200; 1.94
37; 56; 123; 1.7
63; 19; 0; 1.55
33; 22; 200; 2.12
5; 88; 200; 2.02
10; 78; 200; 2.02
19; 55; 200; 2.07
52; 33; 19; 1.63
42; 44; 178; 1.72
47; 38; 118; 1.68
14; 82; 200; 1.9
23; 73; 199; 1.81
28; 51; 200; 1.93
33; 23; 200; 2.11
10; 79; 200; 2.01
5; 89; 200; 2.01
63; 20; 0; 1.54
19; 56; 200; 2.06
57; 35; 0; 1.51
37; 57; 93; 1.69
28; 52; 200; 1.92
14; 83; 200; 1.89
23; 74; 199; 1.8
33; 24; 200; 2.1
42; 45; 165; 1.71
10; 80; 200; 2
19; 57; 200; 2.05
5; 90; 200; 2
52; 34; 10; 1.62
63; 21; 0; 1.53
47; 39; 96; 1.67
14; 84; 200; 1.88
28; 53; 200; 1.91
33; 25; 200; 2.09
19; 58; 200; 2.04
10; 81; 200; 1.99
37; 58; 71; 1.68
5; 91; 200; 1.99
23; 75; 194; 1.79
57; 36; 0; 1.5
33; 26; 200; 2.08
14; 85; 200; 1.87
28; 54; 200; 1.9
19; 59; 200; 2.03
42; 46; 140; 1.7
63; 22; 0; 1.52
10; 82; 200; 1.98
5; 92; 200; 1.98
33; 27; 198; 2.07
23; 76; 188; 1.78
47; 40; 58; 1.66
19; 60; 200; 2.02
28; 55; 200; 1.89
52; 35; 9; 1.61
10; 83; 200; 1.97
14; 86; 200; 1.86
5; 93; 200; 1.97
37; 59; 40; 1.67
33; 28; 200; 2.06
57; 37; 0; 1.49
63; 23; 0; 1.51
19; 61; 200; 2.01
15; 50; 200; 2.2
42; 47; 132; 1.69
10; 84; 200; 1.96
5; 94; 200; 1.96
28; 56; 200; 1.88
23; 77; 184; 1.77
33; 29; 199; 2.05
19; 62; 200; 2
15; 51; 200; 2.19
47; 41; 46; 1.65
5; 95; 200; 1.95
10; 85; 200; 1.95
63; 24; 0; 1.5
24; 32; 200; 2.2
37; 60; 27; 1.66
28; 57; 200; 1.87
52; 36; 1; 1.6
33; 30; 200; 2.04
57; 38; 0; 1.48
15; 52; 200; 2.18
19; 63; 200; 1.99
10; 86; 200; 1.94
24; 33; 200; 2.19
42; 48; 97; 1.68
28; 58; 200; 1.86
33; 31; 200; 2.03
63; 25; 0; 1.49
15; 53; 200; 2.17
19; 64; 200; 1.98
10; 87; 200; 1.93
47; 42; 24; 1.64
24; 34; 200; 2.18
52; 37; 2; 1.59
37; 61; 10; 1.65
28; 59; 200; 1.85
57; 39; 0; 1.47
15; 54; 200; 2.16
33; 32; 199; 2.02
19; 65; 200; 1.97
63; 26; 0; 1.48
24; 35; 200; 2.17
10; 88; 200; 1.92
42; 49; 68; 1.67
15; 55; 200; 2.15
33; 33; 198; 2.01
28; 60; 200; 1.84
19; 66; 200; 1.96
24; 36; 200; 2.16
10; 89; 200; 1.91
57; 40; 0; 1.46
47; 43; 21; 1.63
37; 62; 9; 1.64
15; 56; 200; 2.14
63; 27; 0; 1.47
33; 34; 200; 2
24; 37; 200; 2.15
19; 67; 200; 1.95
52; 38; 1; 1.58
28; 61; 199; 1.83
15; 57; 200; 2.13
10; 90; 200; 1.9
42; 50; 50; 1.66
19; 68; 200; 1.94
24; 38; 200; 2.14
33; 35; 200; 1.99
28; 62; 200; 1.82
63; 28; 0; 1.46
15; 58; 200; 2.12
57; 41; 0; 1.45
37; 63; 4; 1.63
24; 39; 200; 2.13
47; 44; 11; 1.62
19; 69; 200; 1.93
33; 36; 199; 1.98
15; 59; 200; 2.11
52; 39; 1; 1.57
28; 63; 199; 1.81
38; 4; 200; 2.2
24; 40; 200; 2.12
63; 29; 0; 1.45
19; 70; 200; 1.92
33; 37; 200; 1.97
42; 51; 37; 1.65
57; 42; 0; 1.44
15; 60; 200; 2.1
28; 64; 200; 1.8
38; 5; 199; 2.19
24; 41; 200; 2.11
47; 45; 2; 1.61
33; 38; 200; 1.96
19; 71; 200; 1.91
63; 30; 0; 1.44
15; 61; 200; 2.09
52; 40; 0; 1.56
24; 42; 200; 2.1
38; 6; 199; 2.18
28; 65; 197; 1.79
33; 39; 200; 1.95
19; 72; 200; 1.9
15; 62; 200; 2.08
42; 52; 16; 1.64
24; 43; 200; 2.09
57; 43; 0; 1.43
38; 7; 200; 2.17
63; 31; 0; 1.43
33; 40; 200; 1.94
47; 46; 2; 1.6
15; 63; 200; 2.07
28; 66; 195; 1.78
19; 73; 200; 1.89
24; 44; 200; 2.08
52; 41; 0; 1.55
38; 8; 200; 2.16
58; 0; 76; 1.84
15; 64; 200; 2.06
33; 41; 200; 1.93
42; 53; 5; 1.63
24; 45; 200; 2.07
63; 32; 0; 1.42
19; 74; 200; 1.88
28; 67; 194; 1.77
38; 9; 200; 2.15
58; 1; 77; 1.83
15; 65; 200; 2.05
33; 42; 200; 1.92
47; 47; 1; 1.59
24; 46; 200; 2.06
19; 75; 200; 1.87
52; 42; 0; 1.54
38; 10; 200; 2.14
63; 33; 0; 1.41
28; 68; 183; 1.76
33; 43; 200; 1.91
15; 66; 200; 2.04
58; 2; 72; 1.82
42; 54; 2; 1.62
24; 47; 200; 2.05
19; 76; 200; 1.86
38; 11; 200; 2.13
15; 67; 200; 2.03
33; 44; 200; 1.9
64; 0; 0; 1.72
47; 48; 0; 1.58
24; 48; 200; 2.04
58; 3; 73; 1.81
28; 69; 176; 1.75
38; 12; 200; 2.12
19; 77; 200; 1.85
52; 43; 0; 1.53
15; 68; 200; 2.02
24; 49; 200; 2.03
33; 45; 199; 1.89
64; 1; 3; 1.71
42; 55; 0; 1.61
38; 13; 200; 2.11
58; 4; 63; 1.8
19; 78; 199; 1.84
28; 70; 160; 1.74
15; 69; 200; 2.01
24; 50; 200; 2.02
33; 46; 200; 1.88
47; 49; 0; 1.57
38; 14; 200; 2.1
64; 2; 0; 1.7
58; 5; 61; 1.79
52; 44; 0; 1.52
15; 70; 200; 2
24; 51; 200; 2.01
19; 79; 200; 1.83
33; 47; 200; 1.87
42; 56; 0; 1.6
38; 15; 199; 2.09
64; 3; 1; 1.69
28; 71; 120; 1.73
24; 52; 200; 2
58; 6; 71; 1.78
15; 71; 200; 1.99
47; 50; 0; 1.56
19; 80; 198; 1.82
33; 48; 200; 1.86
38; 16; 200; 2.08
64; 4; 3; 1.68
15; 72; 200; 1.98
24; 53; 200; 1.99
42; 57; 1; 1.59
52; 45; 0; 1.51
28; 72; 91; 1.72
38; 17; 200; 2.07
58; 7; 70; 1.77
33; 49; 200; 1.85
19; 81; 196; 1.81
15; 73; 200; 1.97
24; 54; 200; 1.98
64; 5; 2; 1.67
47; 51; 0; 1.55
38; 18; 200; 2.06
29; 22; 200; 2.2
33; 50; 200; 1.84
20; 40; 200; 2.2
15; 74; 200; 1.96
42; 58; 0; 1.58
58; 8; 60; 1.76
24; 55; 200; 1.97
29; 23; 200; 2.19
52; 46; 0; 1.5
64; 6; 0; 1.66
38; 19; 200; 2.05
20; 41; 200; 2.19
33; 51; 200; 1.83
15; 75; 200; 1.95
43; 0; 200; 2.14
24; 56; 200; 1.96
47; 52; 0; 1.54
29; 24; 200; 2.18
58; 9; 68; 1.75
38; 20; 200; 2.04
20; 42; 200; 2.18
64; 7; 0; 1.65
15; 76; 200; 1.94
43; 1; 195; 2.13
52; 47; 0; 1.49
33; 52; 200; 1.82
24; 57; 200; 1.95
29; 25; 200; 2.17
38; 21; 199; 2.03
20; 43; 200; 2.17
64; 8; 0; 1.64
58; 10; 66; 1.74
47; 53; 0; 1.53
15; 77; 200; 1.93
43; 2; 197; 2.12
24; 58; 200; 1.94
33; 53; 200; 1.81
29; 26; 200; 2.16
38; 22; 199; 2.02
20; 44; 200; 2.16
52; 48; 0; 1.48
48; 0; 193; 2.04
64; 9; 0; 1.63
43; 3; 197; 2.11
15; 78; 200; 1.92
24; 59; 200; 1.93
29; 27; 200; 2.15
58; 11; 50; 1.73
33; 54; 200; 1.8
38; 23; 200; 2.01
20; 45; 200; 2.15
53; 0; 156; 1.94
48; 1; 186; 2.03
43; 4; 198; 2.1
15; 79; 200; 1.91
64; 10; 2; 1.62
24; 60; 200; 1.92
29; 28; 200; 2.14
20; 46; 200; 2.14
33; 55; 200; 1.79
38; 24; 200; 2
58; 12; 43; 1.72
53; 1; 165; 1.93
43; 5; 199; 2.09
48; 2; 192; 2.02
15; 80; 200; 1.9
29; 29; 199; 2.13
64; 11; 1; 1.61
20; 47; 200; 2.13
24; 61; 200; 1.91
38; 25; 200; 1.99
33; 56; 198; 1.78
58; 13; 46; 1.71
53; 2; 161; 1.92
43; 6; 197; 2.08
15; 81; 200; 1.89
48; 3; 197; 2.01
29; 30; 200; 2.12
20; 48; 200; 2.12
64; 12; 0; 1.6
24; 62; 200; 1.9
38; 26; 199; 1.98
43; 7; 200; 2.07
33; 57; 194; 1.77
53; 3; 167; 1.91
15; 82; 200; 1.88
48; 4; 189; 2
58; 14; 37; 1.7
29; 31; 200; 2.11
20; 49; 200; 2.11
64; 13; 0; 1.59
24; 63; 200; 1.89
38; 27; 200; 1.97
43; 8; 197; 2.06
53; 4; 155; 1.9
48; 5; 194; 1.99
15; 83; 200; 1.87
33; 58; 195; 1.76
29; 32; 200; 2.1
20; 50; 200; 2.1
24; 64; 200; 1.88
64; 14; 0; 1.58
38; 28; 200; 1.96
58; 15; 29; 1.69
43; 9; 196; 2.05
48; 6; 192; 1.98
20; 51; 200; 2.09
53; 5; 162; 1.89
15; 84; 200; 1.86
29; 33; 200; 2.09
33; 59; 188; 1.75
24; 65; 200; 1.87
38; 29; 200; 1.95
64; 15; 0; 1.57
43; 10; 197; 2.04
58; 16; 42; 1.68
20; 52; 200; 2.08
48; 7; 196; 1.97
15; 85; 200; 1.85
29; 34; 200; 2.08
53; 6; 163; 1.88
24; 66; 200; 1.86
38; 30; 200; 1.94
33; 60; 175; 1.74
43; 11; 199; 2.03
64; 16; 0; 1.56
20; 53; 200; 2.07
29; 35; 200; 2.07
48; 8; 191; 1.96
53; 7; 166; 1.87
58; 17; 34; 1.67
38; 31; 200; 1.93
43; 12; 197; 2.02
24; 67; 200; 1.85
20; 54; 200; 2.06
64; 17; 0; 1.55
33; 61; 170; 1.73
29; 36; 200; 2.06
48; 9; 191; 1.95
38; 32; 199; 1.92
53; 8; 153; 1.86
43; 13; 197; 2.01
24; 68; 200; 1.84
58; 18; 18; 1.66
20; 55; 200; 2.05
29; 37; 200; 2.05
64; 18; 0; 1.54
48; 10; 192; 1.94
33; 62; 142; 1.72
38; 33; 200; 1.91
43; 14; 197; 2
53; 9; 168; 1.85
20; 56; 200; 2.04
24; 69; 200; 1.83
29; 38; 200; 2.04
48; 11; 192; 1.93
64; 19; 0; 1.53
38; 34; 200; 1.9
58; 19; 11; 1.65
43; 15; 199; 1.99
20; 57; 200; 2.03
29; 39; 200; 2.03
24; 70; 200; 1.82
33; 63; 123; 1.71
53; 10; 159; 1.84
48; 12; 195; 1.92
64; 20; 0; 1.52
38; 35; 200; 1.89
43; 16; 199; 1.98
20; 58; 200; 2.02
29; 40; 200; 2.02
58; 20; 11; 1.64
24; 71; 200; 1.81
53; 11; 159; 1.83
38; 36; 200; 1.88
33; 64; 91; 1.7
48; 13; 190; 1.91
43; 17; 194; 1.97
20; 59; 200; 2.01
29; 41; 199; 2.01
64; 21; 0; 1.51
24; 72; 199; 1.8
43; 18; 197; 1.96
48; 14; 196; 1.9
29; 42; 200; 2
38; 37; 198; 1.87
58; 21; 4; 1.63
20; 60; 200; 2
53; 12; 165; 1.82
64; 22; 0; 1.5
33; 65; 58; 1.69
43; 19; 198; 1.95
20; 61; 200; 1.99
38; 38; 199; 1.86
48; 15; 189; 1.89
29; 43; 200; 1.99
24; 73; 196; 1.79
53; 13; 160; 1.81
58; 22; 5; 1.62
64; 23; 0; 1.49
20; 62; 200; 1.98
43; 20; 199; 1.94
48; 16; 195; 1.88
29; 44; 200; 1.98
33; 66; 44; 1.68
38; 39; 199; 1.85
24; 74; 194; 1.78
20; 63; 200; 1.97
53; 14; 163; 1.8
64; 24; 0; 1.48
43; 21; 198; 1.93
48; 17; 190; 1.87
29; 45; 200; 1.97
38; 40; 197; 1.84
58; 23; 2; 1.61
43; 22; 200; 1.92
24; 75; 187; 1.77
53; 15; 152; 1.79
20; 64; 200; 1.96
64; 25; 0; 1.47
29; 46; 200; 1.96
33; 67; 21; 1.67
48; 18; 193; 1.86
38; 41; 199; 1.83
43; 23; 198; 1.91
20; 65; 200; 1.95
34; 12; 200; 2.2
64; 26; 0; 1.46
48; 19; 193; 1.85
29; 47; 200; 1.95
53; 16; 154; 1.78
58; 24; 0; 1.6
38; 42; 199; 1.82
24; 76; 169; 1.76
43; 24; 200; 1.9
20; 66; 200; 1.94
34; 13; 200; 2.19
29; 48; 200; 1.94
64; 27; 0; 1.45
25; 30; 200; 2.2
43; 25; 196; 1.89
48; 20; 193; 1.84
38; 43; 199; 1.81
53; 17; 156; 1.77
20; 67; 200; 1.93
34; 14; 200; 2.18
58; 25; 3; 1.59
25; 31; 200; 2.19
29; 49; 199; 1.93
43; 26; 196; 1.88
48; 21; 192; 1.83
64; 28; 0; 1.44
20; 68; 200; 1.92
38; 44; 200; 1.8
34; 15; 200; 2.17
53; 18; 149; 1.76
25; 32; 200; 2.18
29; 50; 199; 1.92
43; 27; 199; 1.87
48; 22; 192; 1.82
20; 69; 200; 1.91
58; 26; 0; 1.58
34; 16; 200; 2.16
38; 45; 196; 1.79
64; 29; 0; 1.43
25; 33; 200; 2.17
29; 51; 200; 1.91
43; 28; 200; 1.86
20; 70; 200; 1.9
53; 19; 150; 1.75
48; 23; 190; 1.81
34; 17; 200; 2.15
25; 34; 200; 2.16
29; 52; 200; 1.9
38; 46; 197; 1.78
58; 27; 0; 1.57
64; 30; 0; 1.42
20; 71; 200; 1.89
43; 29; 197; 1.85
34; 18; 200; 2.14
25; 35; 200; 2.15
48; 24; 193; 1.8
53; 20; 139; 1.74
29; 53; 200; 1.89
65; 0; 0; 1.7
20; 72; 200; 1.88
38; 47; 199; 1.77
34; 19; 200; 2.13
25; 36; 200; 2.14
43; 30; 200; 1.84
58; 28; 0; 1.56
48; 25; 193; 1.79
65; 1; 0; 1.69
29; 54; 200; 1.88
34; 20; 200; 2.12
53; 21; 139; 1.73
20; 73; 200; 1.87
25; 37; 200; 2.13
38; 48; 196; 1.76
43; 31; 198; 1.83
29; 55; 200; 1.87
65; 2; 0; 1.68
25; 38; 200; 2.12
34; 21; 199; 2.11
58; 29; 0; 1.55
48; 26; 187; 1.78
20; 74; 200; 1.86
43; 32; 199; 1.82
38; 49; 198; 1.75
65; 3; 0; 1.67
34; 22; 200; 2.1
29; 56; 199; 1.86
53; 22; 131; 1.72
25; 39; 200; 2.11
48; 27; 188; 1.77
20; 75; 200; 1.85
43; 33; 198; 1.81
34; 23; 200; 2.09
65; 4; 1; 1.66
