perc1;perc2;succ;cost
62; 22; 31; 1.54
46; 6; 40; 2.02
54; 14; 40; 1.78
66; 27; 18; 1.41
56; 17; 39; 1.71
64; 25; 21; 1.47
68; 31; 4; 1.33
50; 11; 40; 1.89
58; 18; 40; 1.66
48; 9; 39; 1.95
52; 13; 40; 1.83
60; 21; 39; 1.59
62; 23; 33; 1.53
46; 7; 40; 2.01
54; 15; 39; 1.77
66; 28; 16; 1.4
56; 18; 39; 1.7
68; 32; 3; 1.32
64; 26; 28; 1.46
50; 12; 40; 1.88
58; 19; 38; 1.65
48; 10; 40; 1.94
52; 14; 40; 1.82
60; 22; 37; 1.58
62; 24; 29; 1.52
46; 8; 40; 2
54; 16; 40; 1.76
66; 29; 13; 1.39
56; 19; 38; 1.69
64; 27; 24; 1.45
50; 13; 40; 1.87
58; 20; 38; 1.64
48; 11; 40; 1.93
60; 23; 36; 1.57
52; 15; 40; 1.81
62; 25; 32; 1.51
46; 9; 40; 1.99
54; 17; 40; 1.75
66; 30; 16; 1.38
56; 20; 39; 1.68
64; 28; 28; 1.44
50; 14; 40; 1.86
58; 21; 38; 1.63
48; 12; 40; 1.92
46; 10; 39; 1.98
60; 24; 36; 1.56
62; 26; 29; 1.5
52; 16; 39; 1.8
54; 18; 39; 1.74
66; 31; 12; 1.37
56; 21; 39; 1.67
64; 29; 21; 1.43
50; 15; 39; 1.85
58; 22; 39; 1.62
48; 13; 40; 1.91
60; 25; 36; 1.55
62; 27; 32; 1.49
46; 11; 40; 1.97
54; 19; 38; 1.73
52; 17; 39; 1.79
66; 32; 18; 1.36
56; 22; 40; 1.66
64; 30; 23; 1.42
50; 16; 40; 1.84
58; 23; 39; 1.61
48; 14; 40; 1.9
62; 28; 33; 1.48
60; 26; 35; 1.54
54; 20; 40; 1.72
46; 12; 39; 1.96
52; 18; 40; 1.78
66; 33; 19; 1.35
56; 23; 39; 1.65
64; 31; 25; 1.41
50; 17; 38; 1.83
48; 15; 40; 1.89
58; 24; 39; 1.6
62; 29; 34; 1.47
60; 27; 37; 1.53
52; 19; 40; 1.77
46; 13; 40; 1.95
54; 21; 39; 1.71
66; 34; 9; 1.34
56; 24; 40; 1.64
64; 32; 22; 1.4
50; 18; 39; 1.82
48; 16; 40; 1.88
58; 25; 38; 1.59
62; 30; 32; 1.46
60; 28; 38; 1.52
52; 20; 40; 1.76
54; 22; 39; 1.7
46; 14; 40; 1.94
56; 25; 40; 1.63
64; 33; 27; 1.39
50; 19; 40; 1.81
48; 17; 40; 1.87
58; 26; 36; 1.58
60; 29; 34; 1.51
52; 21; 40; 1.75
62; 31; 37; 1.45
54; 23; 39; 1.69
46; 15; 40; 1.93
56; 26; 39; 1.62
64; 34; 23; 1.38
50; 20; 39; 1.8
48; 18; 40; 1.86
58; 27; 38; 1.57
60; 30; 36; 1.5
62; 32; 31; 1.44
52; 22; 40; 1.74
54; 24; 39; 1.68
46; 16; 40; 1.92
56; 27; 39; 1.61
64; 35; 27; 1.37
50; 21; 40; 1.79
48; 19; 40; 1.85
58; 28; 36; 1.56
60; 31; 37; 1.49
62; 33; 32; 1.43
46; 17; 40; 1.91
52; 23; 40; 1.73
54; 25; 39; 1.67
56; 28; 40; 1.6
64; 36; 25; 1.36
50; 22; 40; 1.78
48; 20; 40; 1.84
58; 29; 38; 1.55
60; 32; 37; 1.48
62; 34; 34; 1.42
46; 18; 40; 1.9
52; 24; 39; 1.72
54; 26; 39; 1.66
56; 29; 40; 1.59
50; 23; 40; 1.77
48; 21; 40; 1.83
58; 30; 38; 1.54
60; 33; 36; 1.47
62; 35; 29; 1.41
52; 25; 40; 1.71
46; 19; 40; 1.89
54; 27; 38; 1.65
56; 30; 39; 1.58
50; 24; 39; 1.76
48; 22; 40; 1.82
58; 31; 35; 1.53
60; 34; 34; 1.46
62; 36; 35; 1.4
52; 26; 40; 1.7
46; 20; 40; 1.88
54; 28; 40; 1.64
56; 31; 38; 1.57
50; 25; 40; 1.75
58; 32; 39; 1.52
48; 23; 40; 1.81
60; 35; 35; 1.45
62; 37; 38; 1.39
46; 21; 40; 1.87
52; 27; 40; 1.69
54; 29; 40; 1.63
56; 32; 40; 1.56
50; 26; 40; 1.74
58; 33; 37; 1.51
48; 24; 40; 1.8
60; 36; 37; 1.44
46; 22; 40; 1.86
62; 38; 34; 1.38
52; 28; 40; 1.68
54; 30; 40; 1.62
56; 33; 40; 1.55
50; 27; 40; 1.73
48; 25; 40; 1.79
58; 34; 38; 1.5
60; 37; 36; 1.43
52; 29; 39; 1.67
46; 23; 40; 1.85
54; 31; 40; 1.61
56; 34; 39; 1.54
50; 28; 40; 1.72
48; 26; 40; 1.78
58; 35; 40; 1.49
60; 38; 36; 1.42
52; 30; 39; 1.66
46; 24; 40; 1.84
54; 32; 40; 1.6
56; 35; 39; 1.53
50; 29; 40; 1.71
48; 27; 40; 1.77
58; 36; 39; 1.48
60; 39; 39; 1.41
46; 25; 40; 1.83
52; 31; 40; 1.65
54; 33; 40; 1.59
56; 36; 38; 1.52
50; 30; 40; 1.7
48; 28; 40; 1.76
58; 37; 39; 1.47
60; 40; 36; 1.4
46; 26; 40; 1.82
52; 32; 40; 1.64
54; 34; 39; 1.58
56; 37; 38; 1.51
50; 31; 40; 1.69
48; 29; 40; 1.75
58; 38; 38; 1.46
46; 27; 40; 1.81
56; 38; 40; 1.5
52; 33; 40; 1.63
54; 35; 40; 1.57
50; 32; 40; 1.68
48; 30; 39; 1.74
58; 39; 40; 1.45
56; 39; 39; 1.49
46; 28; 40; 1.8
52; 34; 40; 1.62
54; 36; 39; 1.56
50; 33; 40; 1.67
48; 31; 40; 1.73
58; 40; 35; 1.44
56; 40; 38; 1.48
46; 29; 40; 1.79
52; 35; 40; 1.61
54; 37; 40; 1.55
50; 34; 40; 1.66
48; 32; 40; 1.72
58; 41; 37; 1.43
56; 41; 38; 1.47
46; 30; 40; 1.78
52; 36; 37; 1.6
54; 38; 40; 1.54
50; 35; 40; 1.65
48; 33; 40; 1.71
58; 42; 39; 1.42
56; 42; 39; 1.46
46; 31; 40; 1.77
52; 37; 40; 1.59
54; 39; 40; 1.53
50; 36; 40; 1.64
48; 34; 40; 1.7
56; 43; 39; 1.45
46; 32; 40; 1.76
52; 38; 40; 1.58
50; 37; 39; 1.63
54; 40; 40; 1.52
56; 44; 39; 1.44
48; 35; 40; 1.69
46; 33; 40; 1.75
52; 39; 39; 1.57
50; 38; 40; 1.62
54; 41; 40; 1.51
46; 34; 40; 1.74
52; 40; 40; 1.56
48; 36; 40; 1.68
50; 39; 40; 1.61
46; 35; 40; 1.73
52; 41; 40; 1.55
54; 42; 40; 1.5
50; 40; 40; 1.6
48; 37; 40; 1.67
46; 36; 40; 1.72
52; 42; 40; 1.54
50; 41; 40; 1.59
54; 43; 40; 1.49
48; 38; 40; 1.66
46; 37; 40; 1.71
52; 43; 40; 1.53
50; 42; 39; 1.58
54; 44; 39; 1.48
46; 38; 40; 1.7
52; 44; 40; 1.52
50; 43; 40; 1.57
48; 39; 40; 1.65
46; 39; 40; 1.69
52; 45; 40; 1.51
54; 45; 39; 1.47
50; 44; 40; 1.56
48; 40; 40; 1.64
46; 40; 40; 1.68
54; 46; 40; 1.46
50; 45; 40; 1.55
52; 46; 40; 1.5
48; 41; 40; 1.63
46; 41; 40; 1.67
50; 46; 40; 1.54
52; 47; 40; 1.49
48; 42; 39; 1.62
46; 42; 40; 1.66
50; 47; 40; 1.53
52; 48; 40; 1.48
48; 43; 40; 1.61
46; 43; 40; 1.65
50; 48; 40; 1.52
48; 44; 40; 1.6
46; 44; 40; 1.64
50; 49; 40; 1.51
48; 45; 39; 1.59
46; 45; 40; 1.63
50; 50; 40; 1.5
48; 46; 40; 1.58
46; 46; 40; 1.62
48; 47; 40; 1.57
46; 47; 40; 1.61
48; 48; 40; 1.56
46; 48; 40; 1.6
48; 49; 40; 1.55
46; 49; 40; 1.59
48; 50; 40; 1.54
46; 50; 40; 1.58
48; 51; 40; 1.53
46; 51; 40; 1.57
48; 52; 40; 1.52
46; 52; 40; 1.56
46; 53; 39; 1.55
46; 54; 40; 1.54
