perc1;perc2;succ;cost
63; 8; 0; 1.6864
13; 57; 40; 2.3581
27; 45; 40; 2.1585
57; 22; 0; 1.7126
42; 3; 40; 2.1399
17; 77; 40; 2.1441
32; 29; 40; 2.1657
22; 60; 40; 2.158
3; 78; 40; 2.4174
52; 9; 32; 1.8997
63; 9; 0; 1.6797
8; 79; 40; 2.3107
37; 12; 40; 2.1796
13; 58; 40; 2.3514
47; 6; 39; 2.0198
57; 23; 0; 1.7059
17; 78; 40; 2.1374
27; 46; 40; 2.1518
22; 61; 40; 2.1513
42; 4; 39; 2.1332
32; 30; 40; 2.159
63; 10; 0; 1.673
3; 79; 40; 2.4107
8; 80; 40; 2.304
52; 10; 29; 1.893
13; 59; 40; 2.3447
57; 24; 0; 1.6992
37; 13; 40; 2.1729
47; 7; 39; 2.0131
17; 79; 40; 2.1307
63; 11; 0; 1.6663
22; 62; 40; 2.1446
27; 47; 40; 2.1451
42; 5; 40; 2.1265
3; 80; 40; 2.404
32; 31; 40; 2.1523
8; 81; 40; 2.2973
57; 25; 0; 1.6925
52; 11; 30; 1.8863
63; 12; 0; 1.6596
13; 60; 40; 2.338
17; 80; 40; 2.124
27; 48; 40; 2.1384
22; 63; 40; 2.1379
47; 8; 37; 2.0064
37; 14; 40; 2.1662
42; 6; 40; 2.1198
3; 81; 40; 2.3973
32; 32; 40; 2.1456
8; 82; 40; 2.2906
63; 13; 0; 1.6529
13; 61; 40; 2.3313
57; 26; 0; 1.6858
52; 12; 25; 1.8796
17; 81; 40; 2.1173
22; 64; 40; 2.1312
27; 49; 40; 2.1317
47; 9; 40; 1.9997
37; 15; 40; 2.1595
42; 7; 40; 2.1131
3; 82; 40; 2.3906
63; 14; 0; 1.6462
8; 83; 40; 2.2839
32; 33; 40; 2.1389
57; 27; 0; 1.6791
13; 62; 40; 2.3246
17; 82; 40; 2.1106
37; 16; 40; 2.1528
63; 15; 0; 1.6395
52; 13; 32; 1.8729
22; 65; 40; 2.1245
27; 50; 40; 2.125
47; 10; 39; 1.993
3; 83; 40; 2.3839
8; 84; 40; 2.2772
57; 28; 0; 1.6724
42; 8; 40; 2.1064
32; 34; 40; 2.1322
13; 63; 40; 2.3179
17; 83; 40; 2.1039
63; 16; 0; 1.6328
52; 14; 32; 1.8662
27; 51; 40; 2.1183
37; 17; 40; 2.1461
22; 66; 40; 2.1178
3; 84; 40; 2.3772
8; 85; 40; 2.2705
13; 64; 40; 2.3112
57; 29; 0; 1.6657
47; 11; 39; 1.9863
32; 35; 40; 2.1255
42; 9; 40; 2.0997
63; 17; 0; 1.6261
18; 44; 40; 2.3452
3; 85; 40; 2.3705
52; 15; 33; 1.8595
27; 52; 40; 2.1116
22; 67; 40; 2.1111
8; 86; 40; 2.2638
37; 18; 40; 2.1394
57; 30; 0; 1.659
13; 65; 40; 2.3045
63; 18; 0; 1.6194
32; 36; 40; 2.1188
47; 12; 38; 1.9796
42; 10; 40; 2.093
18; 45; 40; 2.3385
27; 53; 40; 2.1049
52; 16; 21; 1.8528
3; 86; 40; 2.3638
8; 87; 40; 2.2571
63; 19; 0; 1.6127
22; 68; 40; 2.1044
37; 19; 40; 2.1327
57; 31; 0; 1.6523
13; 66; 40; 2.2978
32; 37; 40; 2.1121
47; 13; 38; 1.9729
42; 11; 39; 2.0863
27; 54; 40; 2.0982
18; 46; 40; 2.3318
3; 87; 40; 2.3571
63; 20; 0; 1.606
32; 38; 40; 2.1054
52; 17; 31; 1.8461
57; 32; 0; 1.6456
22; 69; 40; 2.0977
8; 88; 40; 2.2504
13; 67; 40; 2.2911
37; 20; 40; 2.126
63; 21; 0; 1.5993
47; 14; 39; 1.9662
27; 55; 40; 2.0915
18; 47; 40; 2.3251
42; 12; 40; 2.0796
32; 39; 40; 2.0987
3; 88; 40; 2.3504
57; 33; 0; 1.6389
22; 70; 40; 2.091
52; 18; 27; 1.8394
8; 89; 40; 2.2437
63; 22; 0; 1.5926
13; 68; 40; 2.2844
37; 21; 40; 2.1193
27; 56; 40; 2.0848
18; 48; 40; 2.3184
42; 13; 40; 2.0729
3; 89; 40; 2.3437
47; 15; 39; 1.9595
32; 40; 40; 2.092
57; 34; 0; 1.6322
63; 23; 0; 1.5859
22; 71; 40; 2.0843
8; 90; 40; 2.237
52; 19; 28; 1.8327
13; 69; 40; 2.2777
37; 22; 40; 2.1126
3; 90; 40; 2.337
63; 24; 0; 1.5792
18; 49; 40; 2.3117
27; 57; 40; 2.0781
42; 14; 40; 2.0662
32; 41; 40; 2.0853
47; 16; 39; 1.9528
57; 35; 0; 1.6255
22; 72; 40; 2.0776
63; 25; 0; 1.5725
8; 91; 40; 2.2303
52; 20; 19; 1.826
18; 50; 40; 2.305
13; 70; 40; 2.271
3; 91; 40; 2.3303
37; 23; 40; 2.1059
27; 58; 40; 2.0714
32; 42; 40; 2.0786
63; 26; 0; 1.5658
57; 36; 0; 1.6188
22; 73; 40; 2.0709
42; 15; 40; 2.0595
47; 17; 38; 1.9461
8; 92; 40; 2.2236
18; 51; 40; 2.2983
52; 21; 23; 1.8193
3; 92; 40; 2.3236
13; 71; 40; 2.2643
63; 27; 0; 1.5591
27; 59; 40; 2.0647
37; 24; 40; 2.0992
32; 43; 40; 2.0719
57; 37; 0; 1.6121
18; 52; 40; 2.2916
22; 74; 39; 2.0642
47; 18; 39; 1.9394
42; 16; 40; 2.0528
9; 62; 40; 2.4046
63; 28; 0; 1.5524
3; 93; 40; 2.3169
32; 44; 40; 2.0652
13; 72; 40; 2.2576
27; 60; 40; 2.058
52; 22; 19; 1.8126
37; 25; 40; 2.0925
57; 38; 0; 1.6054
47; 19; 38; 1.9327
18; 53; 40; 2.2849
63; 29; 0; 1.5457
22; 75; 40; 2.0575
37; 26; 40; 2.0858
9; 63; 40; 2.3979
42; 17; 40; 2.0461
3; 94; 40; 2.3102
27; 61; 40; 2.0513
57; 39; 0; 1.5987
13; 73; 40; 2.2509
32; 45; 40; 2.0585
52; 23; 11; 1.8059
18; 54; 40; 2.2782
63; 30; 0; 1.539
47; 20; 40; 1.926
9; 64; 40; 2.3912
22; 76; 40; 2.0508
42; 18; 39; 2.0394
37; 27; 40; 2.0791
27; 62; 40; 2.0446
13; 74; 40; 2.2442
3; 95; 40; 2.3035
63; 31; 0; 1.5323
57; 40; 0; 1.592
32; 46; 40; 2.0518
18; 55; 40; 2.2715
52; 24; 12; 1.7992
47; 21; 40; 1.9193
63; 32; 0; 1.5256
42; 19; 40; 2.0327
9; 65; 40; 2.3845
22; 77; 38; 2.0441
37; 28; 40; 2.0724
27; 63; 40; 2.0379
32; 47; 40; 2.0451
3; 96; 40; 2.2968
13; 75; 40; 2.2375
57; 41; 0; 1.5853
18; 56; 40; 2.2648
63; 33; 0; 1.5189
52; 25; 8; 1.7925
47; 22; 38; 1.9126
22; 78; 40; 2.0374
9; 66; 40; 2.3778
32; 48; 40; 2.0384
3; 97; 40; 2.2901
42; 20; 40; 2.026
13; 76; 40; 2.2308
37; 29; 39; 2.0657
27; 64; 40; 2.0312
18; 57; 40; 2.2581
64; 0; 0; 1.72
57; 42; 0; 1.5786
64; 1; 0; 1.7133
9; 67; 40; 2.3711
47; 23; 39; 1.9059
23; 34; 40; 2.3122
4; 72; 40; 2.4376
27; 65; 40; 2.0245
52; 26; 8; 1.7858
13; 77; 40; 2.2241
32; 49; 40; 2.0317
57; 43; 0; 1.5719
42; 21; 40; 2.0193
18; 58; 40; 2.2514
37; 30; 40; 2.059
64; 2; 0; 1.7066
9; 68; 40; 2.3644
27; 66; 39; 2.0178
52; 27; 5; 1.7791
23; 35; 40; 2.3055
4; 73; 40; 2.4309
42; 22; 40; 2.0126
47; 24; 38; 1.8992
13; 78; 40; 2.2174
64; 3; 0; 1.6999
58; 0; 3; 1.84
32; 50; 40; 2.025
18; 59; 40; 2.2447
37; 31; 40; 2.0523
27; 67; 40; 2.0111
9; 69; 40; 2.3577
4; 74; 40; 2.4242
64; 4; 0; 1.6932
13; 79; 40; 2.2107
23; 36; 40; 2.2988
52; 28; 1; 1.7724
18; 60; 40; 2.238
42; 23; 40; 2.0059
58; 1; 2; 1.8333
47; 25; 38; 1.8925
32; 51; 40; 2.0183
37; 32; 40; 2.0456
64; 5; 0; 1.6865
23; 37; 40; 2.2921
4; 75; 40; 2.4175
9; 70; 40; 2.351
27; 68; 38; 2.0044
58; 2; 5; 1.8266
13; 80; 40; 2.204
18; 61; 40; 2.2313
64; 6; 0; 1.6798
32; 52; 40; 2.0116
52; 29; 0; 1.7657
42; 24; 40; 1.9992
37; 33; 40; 2.0389
47; 26; 35; 1.8858
4; 76; 40; 2.4108
9; 71; 40; 2.3443
23; 38; 40; 2.2854
27; 69; 38; 1.9977
58; 3; 2; 1.8199
64; 7; 0; 1.6731
18; 62; 40; 2.2246
13; 81; 40; 2.1973
37; 34; 40; 2.0322
42; 25; 40; 1.9925
52; 30; 0; 1.759
32; 53; 40; 2.0049
64; 8; 0; 1.6664
4; 77; 40; 2.4041
47; 27; 37; 1.8791
9; 72; 40; 2.3376
58; 4; 5; 1.8132
23; 39; 40; 2.2787
18; 63; 40; 2.2179
27; 70; 34; 1.991
13; 82; 40; 2.1906
37; 35; 40; 2.0255
64; 9; 0; 1.6597
42; 26; 40; 1.9858
52; 31; 0; 1.7523
32; 54; 39; 1.9982
4; 78; 40; 2.3974
9; 73; 40; 2.3309
58; 5; 2; 1.8065
47; 28; 36; 1.8724
13; 83; 40; 2.1839
18; 64; 40; 2.2112
64; 10; 0; 1.653
27; 71; 32; 1.9843
23; 40; 40; 2.272
37; 36; 40; 2.0188
52; 32; 0; 1.7456
9; 74; 40; 2.3242
32; 55; 40; 1.9915
4; 79; 40; 2.3907
42; 27; 40; 1.9791
64; 11; 0; 1.6463
58; 6; 2; 1.7998
13; 84; 40; 2.1772
27; 72; 32; 1.9776
18; 65; 40; 2.2045
23; 41; 40; 2.2653
47; 29; 35; 1.8657
32; 56; 39; 1.9848
37; 37; 40; 2.0121
64; 12; 0; 1.6396
52; 33; 0; 1.7389
9; 75; 40; 2.3175
4; 80; 40; 2.384
64; 13; 0; 1.6329
58; 7; 4; 1.7931
42; 28; 40; 1.9724
13; 85; 40; 2.1705
27; 73; 22; 1.9709
18; 66; 40; 2.1978
23; 42; 40; 2.2586
64; 14; 0; 1.6262
37; 38; 39; 2.0054
32; 57; 38; 1.9781
47; 30; 33; 1.859
9; 76; 40; 2.3108
64; 15; 0; 1.6195
52; 34; 0; 1.7322
4; 81; 40; 2.3773
42; 29; 39; 1.9657
58; 8; 3; 1.7864
28; 24; 40; 2.2792
13; 86; 40; 2.1638
18; 67; 40; 2.1911
37; 39; 40; 1.9987
23; 43; 40; 2.2519
64; 16; 0; 1.6128
9; 77; 40; 2.3041
32; 58; 39; 1.9714
47; 31; 36; 1.8523
4; 82; 40; 2.3706
52; 35; 0; 1.7255
13; 87; 40; 2.1571
58; 9; 3; 1.7797
64; 17; 0; 1.6061
37; 40; 40; 1.992
28; 25; 40; 2.2725
42; 30; 40; 1.959
23; 44; 40; 2.2452
18; 68; 40; 2.1844
9; 78; 40; 2.2974
32; 59; 34; 1.9647
4; 83; 40; 2.3639
14; 52; 40; 2.3716
64; 18; 0; 1.5994
47; 32; 22; 1.8456
58; 10; 4; 1.773
52; 36; 0; 1.7188
28; 26; 40; 2.2658
23; 45; 40; 2.2385
37; 41; 40; 1.9853
32; 60; 34; 1.958
18; 69; 40; 2.1777
9; 79; 40; 2.2907
42; 31; 40; 1.9523
64; 19; 0; 1.5927
4; 84; 40; 2.3572
58; 11; 1; 1.7663
14; 53; 40; 2.3649
47; 33; 25; 1.8389
9; 80; 40; 2.284
28; 27; 40; 2.2591
37; 42; 40; 1.9786
23; 46; 40; 2.2318
32; 61; 30; 1.9513
18; 70; 40; 2.171
64; 20; 0; 1.586
52; 37; 0; 1.7121
42; 32; 40; 1.9456
4; 85; 40; 2.3505
58; 12; 3; 1.7596
23; 47; 40; 2.2251
14; 54; 40; 2.3582
37; 43; 40; 1.9719
64; 21; 0; 1.5793
9; 81; 40; 2.2773
52; 38; 0; 1.7054
28; 28; 40; 2.2524
18; 71; 40; 2.1643
47; 34; 18; 1.8322
32; 62; 33; 1.9446
42; 33; 40; 1.9389
4; 86; 40; 2.3438
64; 22; 0; 1.5726
58; 13; 0; 1.7529
23; 48; 40; 2.2184
14; 55; 40; 2.3515
52; 39; 0; 1.6987
9; 82; 40; 2.2706
37; 44; 40; 1.9652
28; 29; 40; 2.2457
18; 72; 40; 2.1576
64; 23; 0; 1.5659
47; 35; 10; 1.8255
58; 14; 1; 1.7462
32; 63; 25; 1.9379
42; 34; 40; 1.9322
4; 87; 40; 2.3371
23; 49; 40; 2.2117
52; 40; 0; 1.692
14; 56; 40; 2.3448
64; 24; 0; 1.5592
28; 30; 40; 2.239
9; 83; 40; 2.2639
37; 45; 40; 1.9585
18; 73; 40; 2.1509
58; 15; 0; 1.7395
42; 35; 40; 1.9255
4; 88; 40; 2.3304
32; 64; 25; 1.9312
64; 25; 0; 1.5525
47; 36; 7; 1.8188
23; 50; 40; 2.205
14; 57; 40; 2.3381
52; 41; 0; 1.6853
28; 31; 40; 2.2323
9; 84; 40; 2.2572
42; 36; 38; 1.9188
18; 74; 40; 2.1442
64; 26; 0; 1.5458
37; 46; 40; 1.9518
4; 89; 40; 2.3237
58; 16; 0; 1.7328
14; 58; 40; 2.3314
32; 65; 18; 1.9245
23; 51; 40; 2.1983
47; 37; 4; 1.8121
52; 42; 0; 1.6786
64; 27; 0; 1.5391
28; 32; 40; 2.2256
9; 85; 40; 2.2505
4; 90; 40; 2.317
18; 75; 40; 2.1375
42; 37; 40; 1.9121
58; 17; 0; 1.7261
14; 59; 40; 2.3247
37; 47; 37; 1.9451
64; 28; 0; 1.5324
23; 52; 40; 2.1916
32; 66; 10; 1.9178
52; 43; 0; 1.6719
47; 38; 2; 1.8054
42; 38; 38; 1.9054
4; 91; 40; 2.3103
9; 86; 40; 2.2438
28; 33; 40; 2.2189
18; 76; 40; 2.1308
64; 29; 0; 1.5257
14; 60; 40; 2.318
58; 18; 0; 1.7194
37; 48; 39; 1.9384
23; 53; 40; 2.1849
32; 67; 9; 1.9111
47; 39; 2; 1.7987
4; 92; 40; 2.3036
52; 44; 0; 1.6652
64; 30; 0; 1.519
9; 87; 40; 2.2371
42; 39; 33; 1.8987
58; 19; 0; 1.7127
28; 34; 40; 2.2122
18; 77; 40; 2.1241
14; 61; 40; 2.3113
32; 68; 5; 1.9044
37; 49; 35; 1.9317
23; 54; 40; 2.1782
65; 0; 0; 1.7
4; 93; 40; 2.2969
52; 45; 0; 1.6585
47; 40; 0; 1.792
9; 88; 40; 2.2304
14; 62; 40; 2.3046
18; 78; 40; 2.1174
58; 20; 0; 1.706
42; 40; 30; 1.892
28; 35; 40; 2.2055
33; 14; 40; 2.2462
65; 1; 0; 1.6933
37; 50; 36; 1.925
4; 94; 40; 2.2902
23; 55; 40; 2.1715
52; 46; 0; 1.6518
47; 41; 0; 1.7853
9; 89; 40; 2.2237
65; 2; 0; 1.6866
18; 79; 40; 2.1107
42; 41; 35; 1.8853
14; 63; 40; 2.2979
58; 21; 0; 1.6993
28; 36; 40; 2.1988
33; 15; 40; 2.2395
4; 95; 40; 2.2835
23; 56; 40; 2.1648
65; 3; 0; 1.6799
37; 51; 33; 1.9183
52; 47; 0; 1.6451
9; 90; 40; 2.217
58; 22; 0; 1.6926
47; 42; 1; 1.7786
18; 80; 40; 2.104
42; 42; 27; 1.8786
14; 64; 40; 2.2912
65; 4; 0; 1.6732
33; 16; 40; 2.2328
4; 96; 40; 2.2768
28; 37; 40; 2.1921
23; 57; 40; 2.1581
37; 52; 30; 1.9116
52; 48; 0; 1.6384
65; 5; 0; 1.6665
9; 91; 40; 2.2103
58; 23; 0; 1.6859
47; 43; 0; 1.7719
42; 43; 21; 1.8719
18; 81; 40; 2.0973
14; 65; 40; 2.2845
5; 70; 40; 2.431
28; 38; 40; 2.1854
33; 17; 40; 2.2261
23; 58; 40; 2.1514
65; 6; 0; 1.6598
37; 53; 26; 1.9049
58; 24; 0; 1.6792
47; 44; 0; 1.7652
5; 71; 40; 2.4243
10; 60; 40; 2.398
53; 0; 27; 1.94
28; 39; 40; 2.1787
14; 66; 40; 2.2778
18; 82; 40; 2.0906
42; 44; 18; 1.8652
65; 7; 0; 1.6531
23; 59; 40; 2.1447
33; 18; 40; 2.2194
58; 25; 0; 1.6725
37; 54; 18; 1.8982
5; 72; 40; 2.4176
53; 1; 27; 1.9333
10; 61; 40; 2.3913
47; 45; 0; 1.7585
65; 8; 0; 1.6464
14; 67; 40; 2.2711
19; 42; 40; 2.3386
42; 45; 11; 1.8585
28; 40; 40; 2.172
58; 26; 0; 1.6658
23; 60; 40; 2.138
33; 19; 40; 2.2127
65; 9; 0; 1.6397
37; 55; 16; 1.8915
19; 43; 40; 2.3319
5; 73; 40; 2.4109
10; 62; 40; 2.3846
47; 46; 0; 1.7518
53; 2; 25; 1.9266
14; 68; 40; 2.2644
42; 46; 9; 1.8518
28; 41; 40; 2.1653
58; 27; 0; 1.6591
65; 10; 0; 1.633
23; 61; 40; 2.1313
33; 20; 40; 2.206
10; 63; 40; 2.3779
19; 44; 40; 2.3252
5; 74; 40; 2.4042
42; 47; 5; 1.8451
28; 42; 40; 2.1586
53; 3; 22; 1.9199
37; 56; 7; 1.8848
47; 47; 0; 1.7451
65; 11; 0; 1.6263
14; 69; 40; 2.2577
58; 28; 0; 1.6524
23; 62; 40; 2.1246
5; 75; 40; 2.3975
65; 12; 0; 1.6196
10; 64; 40; 2.3712
19; 45; 40; 2.3185
42; 48; 5; 1.8384
33; 21; 40; 2.1993
58; 29; 0; 1.6457
47; 48; 0; 1.7384
14; 70; 40; 2.251
28; 43; 40; 2.1519
37; 57; 11; 1.8781
53; 4; 25; 1.9132
23; 63; 40; 2.1179
65; 13; 0; 1.6129
5; 76; 40; 2.3908
10; 65; 40; 2.3645
19; 46; 40; 2.3118
33; 22; 40; 2.1926
65; 14; 0; 1.6062
58; 30; 0; 1.639
42; 49; 5; 1.8317
47; 49; 0; 1.7317
28; 44; 40; 2.1452
37; 58; 4; 1.8714
14; 71; 40; 2.2443
53; 5; 29; 1.9065
23; 64; 40; 2.1112
5; 77; 40; 2.3841
10; 66; 40; 2.3578
65; 15; 0; 1.5995
33; 23; 40; 2.1859
19; 47; 40; 2.3051
28; 45; 40; 2.1385
58; 31; 0; 1.6323
65; 16; 0; 1.5928
42; 50; 1; 1.825
14; 72; 40; 2.2376
37; 59; 3; 1.8647
47; 50; 0; 1.725
23; 65; 40; 2.1045
53; 6; 20; 1.8998
10; 67; 40; 2.3511
5; 78; 40; 2.3774
65; 17; 0; 1.5861
28; 46; 40; 2.1318
58; 32; 0; 1.6256
33; 24; 40; 2.1792
19; 48; 40; 2.2984
37; 60; 3; 1.858
14; 73; 40; 2.2309
42; 51; 1; 1.8183
47; 51; 0; 1.7183
65; 18; 0; 1.5794
23; 66; 40; 2.0978
5; 79; 40; 2.3707
53; 7; 25; 1.8931
10; 68; 40; 2.3444
58; 33; 0; 1.6189
33; 25; 40; 2.1725
28; 47; 40; 2.1251
19; 49; 40; 2.2917
65; 19; 0; 1.5727
37; 61; 0; 1.8513
14; 74; 40; 2.2242
58; 34; 0; 1.6122
23; 67; 40; 2.0911
47; 52; 0; 1.7116
42; 52; 0; 1.8116
5; 80; 40; 2.364
10; 69; 40; 2.3377
53; 8; 28; 1.8864
65; 20; 0; 1.566
33; 26; 40; 2.1658
19; 50; 40; 2.285
28; 48; 40; 2.1184
58; 35; 0; 1.6055
37; 62; 1; 1.8446
23; 68; 40; 2.0844
47; 53; 0; 1.7049
14; 75; 40; 2.2175
42; 53; 0; 1.8049
65; 21; 0; 1.5593
10; 70; 40; 2.331
5; 81; 40; 2.3573
53; 9; 31; 1.8797
19; 51; 40; 2.2783
48; 0; 39; 2.04
33; 27; 40; 2.1591
28; 49; 40; 2.1117
65; 22; 0; 1.5526
58; 36; 0; 1.5988
37; 63; 0; 1.8379
14; 76; 40; 2.2108
23; 69; 40; 2.0777
5; 82; 40; 2.3506
10; 71; 40; 2.3243
42; 54; 0; 1.7982
19; 52; 40; 2.2716
65; 23; 0; 1.5459
53; 10; 25; 1.873
33; 28; 40; 2.1524
28; 50; 40; 2.105
23; 70; 39; 2.071
48; 1; 40; 2.0333
58; 37; 0; 1.5921
14; 77; 40; 2.2041
5; 83; 40; 2.3439
65; 24; 0; 1.5392
38; 4; 38; 2.2132
10; 72; 40; 2.3176
19; 53; 40; 2.2649
42; 55; 0; 1.7915
53; 11; 27; 1.8663
33; 29; 40; 2.1457
28; 51; 40; 2.0983
23; 71; 40; 2.0643
65; 25; 0; 1.5325
58; 38; 0; 1.5854
14; 78; 40; 2.1974
38; 5; 40; 2.2065
5; 84; 40; 2.3372
48; 2; 36; 2.0266
10; 73; 40; 2.3109
19; 54; 40; 2.2582
42; 56; 0; 1.7848
23; 72; 40; 2.0576
65; 26; 0; 1.5258
33; 30; 40; 2.139
5; 85; 40; 2.3305
53; 12; 28; 1.8596
28; 52; 40; 2.0916
58; 39; 0; 1.5787
19; 55; 40; 2.2515
14; 79; 40; 2.1907
38; 6; 40; 2.1998
48; 3; 39; 2.0199
10; 74; 40; 2.3042
65; 27; 0; 1.5191
42; 57; 0; 1.7781
23; 73; 40; 2.0509
58; 40; 0; 1.572
14; 80; 40; 2.184
33; 31; 40; 2.1323
5; 86; 40; 2.3238
65; 28; 0; 1.5124
19; 56; 40; 2.2448
28; 53; 40; 2.0849
53; 13; 24; 1.8529
48; 4; 39; 2.0132
10; 75; 40; 2.2975
23; 74; 39; 2.0442
38; 7; 40; 2.1931
58; 41; 0; 1.5653
42; 58; 0; 1.7714
5; 87; 40; 2.3171
14; 81; 40; 2.1773
33; 32; 40; 2.1256
19; 57; 40; 2.2381
43; 0; 40; 2.14
28; 54; 40; 2.0782
23; 75; 39; 2.0375
10; 76; 40; 2.2908
58; 42; 0; 1.5586
53; 14; 24; 1.8462
48; 5; 38; 2.0065
38; 8; 40; 2.1864
5; 88; 40; 2.3104
14; 82; 40; 2.1706
33; 33; 40; 2.1189
23; 76; 39; 2.0308
43; 1; 40; 2.1333
59; 0; 0; 1.82
10; 77; 40; 2.2841
19; 58; 40; 2.2314
28; 55; 40; 2.0715
48; 6; 37; 1.9998
53; 15; 27; 1.8395
33; 34; 40; 2.1122
5; 89; 40; 2.3037
38; 9; 40; 2.1797
14; 83; 40; 2.1639
23; 77; 39; 2.0241
59; 1; 1; 1.8133
43; 2; 40; 2.1266
19; 59; 40; 2.2247
48; 7; 39; 1.9931
10; 78; 40; 2.2774
28; 56; 40; 2.0648
5; 90; 40; 2.297
14; 84; 40; 2.1572
33; 35; 40; 2.1055
53; 16; 26; 1.8328
38; 10; 40; 2.173
24; 32; 40; 2.3056
59; 2; 2; 1.8066
19; 60; 40; 2.218
10; 79; 40; 2.2707
43; 3; 38; 2.1199
28; 57; 40; 2.0581
48; 8; 39; 1.9864
5; 91; 40; 2.2903
33; 36; 40; 2.0988
14; 85; 40; 2.1505
24; 33; 40; 2.2989
53; 17; 28; 1.8261
38; 11; 40; 2.1663
59; 3; 0; 1.7999
10; 80; 40; 2.264
19; 61; 40; 2.2113
5; 92; 40; 2.2836
28; 58; 40; 2.0514
43; 4; 40; 2.1132
48; 9; 39; 1.9797
14; 86; 40; 2.1438
33; 37; 40; 2.0921
24; 34; 40; 2.2922
38; 12; 40; 2.1596
59; 4; 2; 1.7932
53; 18; 18; 1.8194
10; 81; 40; 2.2573
19; 62; 40; 2.2046
5; 93; 40; 2.2769
59; 5; 0; 1.7865
28; 59; 40; 2.0447
43; 5; 40; 2.1065
48; 10; 38; 1.973
15; 50; 40; 2.365
38; 13; 40; 2.1529
33; 38; 40; 2.0854
24; 35; 40; 2.2855
53; 19; 21; 1.8127
10; 82; 40; 2.2506
19; 63; 40; 2.1979
59; 6; 1; 1.7798
5; 94; 40; 2.2702
28; 60; 40; 2.038
43; 6; 40; 2.0998
19; 64; 40; 2.1912
48; 11; 39; 1.9663
15; 51; 40; 2.3583
38; 14; 40; 2.1462
33; 39; 40; 2.0787
24; 36; 40; 2.2788
59; 7; 0; 1.7731
10; 83; 40; 2.2439
5; 95; 40; 2.2635
53; 20; 20; 1.806
28; 61; 40; 2.0313
19; 65; 40; 2.1845
59; 8; 1; 1.7664
15; 52; 40; 2.3516
38; 15; 40; 2.1395
43; 7; 40; 2.0931
33; 40; 40; 2.072
24; 37; 40; 2.2721
53; 21; 10; 1.7993
48; 12; 38; 1.9596
10; 84; 40; 2.2372
19; 66; 40; 2.1778
28; 62; 40; 2.0246
59; 9; 0; 1.7597
15; 53; 40; 2.3449
38; 16; 39; 2.1328
33; 41; 40; 2.0653
24; 38; 40; 2.2654
43; 8; 40; 2.0864
53; 22; 9; 1.7926
10; 85; 40; 2.2305
48; 13; 37; 1.9529
59; 10; 0; 1.753
19; 67; 40; 2.1711
15; 54; 40; 2.3382
28; 63; 40; 2.0179
53; 23; 7; 1.7859
24; 39; 40; 2.2587
33; 42; 40; 2.0586
38; 17; 40; 2.1261
43; 9; 40; 2.0797
10; 86; 40; 2.2238
48; 14; 39; 1.9462
59; 11; 1; 1.7463
19; 68; 40; 2.1644
15; 55; 40; 2.3315
28; 64; 40; 2.0112
43; 10; 39; 2.073
10; 87; 40; 2.2171
53; 24; 4; 1.7792
24; 40; 40; 2.252
33; 43; 40; 2.0519
38; 18; 40; 2.1194
59; 12; 2; 1.7396
48; 15; 39; 1.9395
19; 69; 40; 2.1577
15; 56; 40; 2.3248
10; 88; 40; 2.2104
28; 65; 38; 2.0045
43; 11; 40; 2.0663
53; 25; 1; 1.7725
33; 44; 40; 2.0452
59; 13; 0; 1.7329
24; 41; 40; 2.2453
38; 19; 40; 2.1127
48; 16; 39; 1.9328
19; 70; 40; 2.151
15; 57; 40; 2.3181
10; 89; 40; 2.2037
43; 12; 40; 2.0596
28; 66; 39; 1.9978
59; 14; 0; 1.7262
53; 26; 1; 1.7658
33; 45; 40; 2.0385
24; 42; 40; 2.2386
38; 20; 40; 2.106
43; 13; 38; 2.0529
48; 17; 37; 1.9261
10; 90; 40; 2.197
19; 71; 40; 2.1443
15; 58; 40; 2.3114
28; 67; 36; 1.9911
59; 15; 0; 1.7195
53; 27; 2; 1.7591
33; 46; 40; 2.0318
19; 72; 40; 2.1376
24; 43; 40; 2.2319
38; 21; 40; 2.0993
15; 59; 40; 2.3047
43; 14; 40; 2.0462
48; 18; 38; 1.9194
59; 16; 0; 1.7128
28; 68; 39; 1.9844
19; 73; 40; 2.1309
53; 28; 0; 1.7524
33; 47; 40; 2.0251
24; 44; 40; 2.2252
15; 60; 40; 2.298
28; 69; 32; 1.9777
59; 17; 0; 1.7061
38; 22; 40; 2.0926
43; 15; 40; 2.0395
48; 19; 38; 1.9127
19; 74; 40; 2.1242
53; 29; 0; 1.7457
15; 61; 40; 2.2913
28; 70; 31; 1.971
33; 48; 40; 2.0184
24; 45; 40; 2.2185
59; 18; 0; 1.6994
38; 23; 40; 2.0859
43; 16; 40; 2.0328
19; 75; 40; 2.1175
48; 20; 39; 1.906
53; 30; 0; 1.739
28; 71; 25; 1.9643
59; 19; 0; 1.6927
15; 62; 40; 2.2846
24; 46; 40; 2.2118
33; 49; 40; 2.0117
38; 24; 40; 2.0792
19; 76; 40; 2.1108
43; 17; 40; 2.0261
53; 31; 0; 1.7323
48; 21; 39; 1.8993
28; 72; 28; 1.9576
59; 20; 0; 1.686
15; 63; 40; 2.2779
33; 50; 40; 2.005
19; 77; 40; 2.1041
24; 47; 40; 2.2051
43; 18; 39; 2.0194
38; 25; 40; 2.0725
53; 32; 0; 1.7256
